Name,Lat,Lon,Site ID,Type,Priority
CSG-PYDX05,13.3422,109.15032,PYDX05,CSG,1
CSG-PYDX08,13.339192,109.171102,PYDX08,CSG,1
CSG-PYDX20,13.372522,109.08606,PYDX20,CSG,1
CSG-PYDX23,13.323464,109.078436,PYDX23,CSG,1
CSG-PYDX25,13.364473,109.125588,PYDX25,CSG,1
CSG-PYPH01,13.0418,109.10275,PYPH01,CSG,1
CSG-PYPH02,13.056406,109.245334,PYPH02,CSG,1
CSG-PYPH03,13.081167,109.21384,PYPH03,CSG,1
CSG-PYPH04,13.03798,109.21539,PYPH04,CSG,1
CSG-PYPH07,13.03807,109.257045,PYPH07,CSG,1
CSG-PYPH08,13.024902,109.219833,PYPH08,CSG,1
CSG-PYPH09,13.05668,109.19698,PYPH09,CSG,1
CSG-PYPH10,13.01372,109.11839,PYPH10,CSG,1
CSG-PYPH11,13.09921,109.19386,PYPH11,CSG,1
CSG-PYPH12,13.08322,109.24213,PYPH12,CSG,1
CSG-PYPH13,13.08552,109.27605,PYPH13,CSG,1
CSG-PYPH17,13.06666,109.29008,PYPH17,CSG,1
CSG-PYPH18,13.079425,109.259634,PYPH18,CSG,1
CSG-PYPH19,13.05061,109.27054,PYPH19,CSG,1
CSG-PYPH26,13.010007,109.161929,PYPH26,CSG,1
CSG-PYPY01,13.087012,109.307015,PYPY01,CSG,1
CSG-PYPY04,13.09618,109.31538,PYPY04,CSG,1
CSG-PYPY05,13.07887,109.29451,PYPY05,CSG,1
CSG-PYPY06,13.089429,109.318326,PYPY06,CSG,1
CSG-PYPY09,13.06397,109.32752,PYPY09,CSG,1
CSG-PYPY10,13.08537,109.29911,PYPY10,CSG,1
CSG-PYPY13,13.050911,109.324931,PYPY13,CSG,1
CSG-PYPY14,13.165977,109.27933,PYPY14,CSG,1
CSG-PYPY16,13.142799,109.281176,PYPY16,CSG,1
CSG-PYPY20,13.09354,109.32055,PYPY20,CSG,1
CSG-PYPY21,13.09974,109.30299,PYPY21,CSG,1
CSG-PYPY32,13.08665,109.31354,PYPY32,CSG,1
CSG-PYPY33,13.03959,109.31059,PYPY33,CSG,1
CSG-PYPY34,13.06127,109.31473,PYPY34,CSG,1
CSG-PYPY35,13.06963,109.33532,PYPY35,CSG,1
CSG-PYPY38,13.163281,109.29197,PYPY38,CSG,1
CSG-PYPY39,13.11368,109.291289,PYPY39,CSG,1
CSG-PYPY40,13.120221,109.301418,PYPY40,CSG,1
CSG-PYPY42,13.07732,109.30346,PYPY42,CSG,1
CSG-PYPY46,13.09323,109.31645,PYPY46,CSG,1
CSG-PYPY47,13.089928,109.309517,PYPY47,CSG,1
CSG-PYPY49,13.0867,109.3027,PYPY49,CSG,1
CSG-PYPY54,13.10259,109.31369,PYPY54,CSG,1
CSG-PYPY58,13.08827,109.2951,PYPY58,CSG,1
CSG-PYPY59,13.092917,109.299971,PYPY59,CSG,1
CSG-PYPY60,13.131223,109.276418,PYPY60,CSG,1
CSG-PYPY63,13.09155,109.3054,PYPY63,CSG,1
CSG-PYPY66,13.11446,109.28271,PYPY66,CSG,1
CSG-PYPY67,13.096668,109.292926,PYPY67,CSG,1
CSG-PYPY68,13.10766,109.30158,PYPY68,CSG,1
CSG-PYSA05,13.195305,108.964204,PYSA05,CSG,1
CSG-PYSA09,13.2048,109.0634,PYSA09,CSG,1
CSG-PYSA10,13.06365,109.02528,PYSA10,CSG,1
CSG-PYSA11,13.1239,109.0689,PYSA11,CSG,1
CSG-PYSA12,13.147542,108.946691,PYSA12,CSG,1
CSG-PYSA13,13.197147,109.111128,PYSA13,CSG,1
CSG-PYSA14,13.085069,108.954368,PYSA14,CSG,1
CSG-PYSA16,13.0624,108.9708,PYSA16,CSG,1
CSG-PYTA01,13.295067,109.233463,PYTA01,CSG,1
CSG-PYTA05,13.339178,109.242915,PYTA05,CSG,1
CSG-PYTA06,13.31995,109.21291,PYTA06,CSG,1
CSG-PYTA07,13.262696,109.252363,PYTA07,CSG,1
CSG-PYTA08,13.3076,109.28092,PYTA08,CSG,1
CSG-PYTA09,13.31682,109.18458,PYTA09,CSG,1
CSG-PYTA10,13.196435,109.234565,PYTA10,CSG,1
CSG-PYTA11,13.250362,109.118627,PYTA11,CSG,1
CSG-PYTA12,13.18456,109.29725,PYTA12,CSG,1
CSG-PYTA13,13.35157,109.27426,PYTA13,CSG,1
CSG-PYTA15,13.225673,109.294264,PYTA15,CSG,1
CSG-PYTA16,13.294215,109.14735,PYTA16,CSG,1
CSG-PYTA19,13.202164,109.275974,PYTA19,CSG,1
CSG-PYTA29,13.33243,109.279147,PYTA29,CSG,1
CSG-PYTA30,13.18262,109.27583,PYTA30,CSG,1
CSG-PYTA32,13.245707,109.254983,PYTA32,CSG,1
CSG-PYTA33,13.35202,109.24627,PYTA33,CSG,1
CSG-PYTH03,12.93147,109.24409,PYTH03,CSG,1
CSG-PYTH05,12.96802,109.24548,PYTH05,CSG,1
CSG-PYTH06,12.94876,109.18937,PYTH06,CSG,1
CSG-PYTH08,12.94556,109.26331,PYTH08,CSG,1
CSG-PYTH09,12.97763,109.20628,PYTH09,CSG,1
CSG-PYTH10,12.9638,109.0539,PYTH10,CSG,1
CSG-PYTH11,12.98583,109.22869,PYTH11,CSG,1
CSG-PYTH12,12.93258,109.15484,PYTH12,CSG,1
CSG-PYTH16,13.00879,109.21372,PYTH16,CSG,1
CSG-PYTH17,12.99271,109.13042,PYTH17,CSG,1
CSG-VNPOST-HOADA,13.20266,109.270306,VNPOST-HOADA,CSG,1
CSG-VNPOST-SONTHANH,12.98364,109.09595,PYTH01,CSG,1
CSG-VNPOST-TUYAN,13.306107,109.213861,PYTA14,CSG,1
CSG-GLAK01,13.95272,108.65778,GLAK01,CSG,1
CSG-GLAK02,13.97381,108.67932,GLAK02,CSG,1
CSG-GLAK03,13.99493,108.65478,GLAK03,CSG,1
CSG-GLAK04,14.09185,108.66287,GLAK04,CSG,1
CSG-GLAK09,13.97773,108.71429,GLAK09,CSG,1
CSG-GLAK10,14.00313,108.68961,GLAK10,CSG,1
CSG-GLAK17,13.97183,108.67151,GLAK17,CSG,1
CSG-GLAP01,13.40359,108.44148,GLAP01,CSG,1
CSG-GLCP04,14.19663,107.96053,GLCP04,CSG,1
CSG-GLCP05,14.14036,107.95247,GLCP05,CSG,1
CSG-GLCP06,14.17063,107.86704,GLCP06,CSG,1
CSG-GLCP08,14.10399,107.93015,GLCP08,CSG,1
CSG-GLCP10,14.067,107.98912,GLCP10,CSG,1
CSG-GLCP12,14.22729,107.98948,GLCP12,CSG,1
CSG-GLCR02,13.82348,107.89296,GLCR02,CSG,1
CSG-GLCR08,13.74548,107.85749,GLCR08,CSG,1
CSG-GLCR10,13.63252,107.92644,GLCR10,CSG,1
CSG-GLCR11,13.736433,107.956106,GLCR11,CSG,1
CSG-GLCR19,13.4842,107.87315,GLCR19,CSG,1
CSG-GLCR23,13.791677,108.001437,GLCR23,CSG,1
CSG-GLCR28,13.58029,107.86524,GLCR28,CSG,1
CSG-GLCR34,13.757243,107.87896,GLCR34,CSG,1
CSG-GLCR35,13.82101,107.94535,GLCR35,CSG,1
CSG-GLCS03,13.7604,108.02576,GLCS03,CSG,1
CSG-GLCS04,13.69198,108.02816,GLCS04,CSG,1
CSG-GLCS05,13.73738,108.1184,GLCS05,CSG,1
CSG-GLCS06,13.806316,108.1073,GLCS06,CSG,1
CSG-GLCS15,13.84691,108.05511,GLCS15,CSG,1
CSG-GLCS17,13.579162,108.228008,GLCS17,CSG,1
CSG-GLCS25,13.70529,108.09058,GLCS25,CSG,1
CSG-GLCS28,13.65337,108.09899,GLCS28,CSG,1
CSG-GLCS33,13.676608,108.087064,GLCS33,CSG,1
CSG-GLCU01,13.547519,108.099326,GLCU01,CSG,1
CSG-GLCU12,13.59004,107.95822,GLCU12,CSG,1
CSG-GLDC02,13.83955,107.80974,GLDC02,CSG,1
CSG-GLDC03,13.79748,107.64458,GLDC03,CSG,1
CSG-GLDC03_02,13.79748,107.64458,GLDC03,CSG,1
CSG-GLDC06,13.90064,107.70822,GLDC06,CSG,1
CSG-GLDC07,13.776283,107.596456,GLDC07,CSG,1
CSG-GLDD01,13.99314,108.118915,GLDD01,CSG,1
CSG-GLDD02,14.00637,108.20633,GLDD02,CSG,1
CSG-GLDD03,13.988697,108.155696,GLDD03,CSG,1
CSG-GLDD05,14.05867,108.08603,GLDD05,CSG,1
CSG-GLDD06,14.10531,108.11626,GLDD06,CSG,1
CSG-GLDD07,14.1685,108.1408,GLDD07,CSG,1
CSG-GLDD08,13.952179,108.13621,GLDD08,CSG,1
CSG-GLDD14,13.89544,108.04916,GLDD14,CSG,1
CSG-GLDD21,13.878516,108.127397,GLDD21,CSG,1
CSG-GLDP02,13.97861,108.52669,GLDP02,CSG,1
CSG-GLDP07,13.96895,108.48206,GLDP07,CSG,1
CSG-GLDP09,13.963024,108.633344,GLDP09,CSG,1
CSG-GLDP11,13.93478,108.60108,GLDP11,CSG,1
CSG-GLIG02,13.93512,107.78781,GLIG02,CSG,1
CSG-GLIG06_new,13.972574,107.956551,GLIG06,CSG,1
CSG-GLIG07,14.04879,107.9422,GLIG07,CSG,1
CSG-GLIG09,13.97613,107.88251,GLIG09,CSG,1
CSG-GLIG14,13.9146,107.92565,GLIG14,CSG,1
CSG-GLIG17,13.9657,107.59383,GLIG17,CSG,1
CSG-GLIG19,14.013475,107.6404,GLIG19,CSG,1
CSG-GLIG20,13.99223,107.84574,GLIG20,CSG,1
CSG-GLIG24,13.938641,107.481644,GLIG24,CSG,1
CSG-GLKP01,13.195388,108.688647,GLKP01,CSG,1
CSG-GLMY01,14.0416,108.25279,GLMY01,CSG,1
CSG-GLMY05,14.05378,108.29298,GLMY05,CSG,1
CSG-GLMY12,13.98383,108.23298,GLMY12,CSG,1
CSG-GLPK05,14.02933,107.98911,GLPK05,CSG,1
CSG-GLPK07,13.98773,108.08733,GLPK07,CSG,1
CSG-GLPK09,13.97904,108.05569,GLPK09,CSG,1
CSG-GLPK11,13.97127,108.00814,GLPK11,CSG,1
CSG-GLPK13,13.97138,108.03329,GLPK13,CSG,1
CSG-GLPK18,13.96026,108.00501,GLPK18,CSG,1
CSG-GLPK19,13.99285,108.03925,GLPK19,CSG,1
CSG-GLPK20,13.986849,107.990474,GLPK20,CSG,1
CSG-GLPK23,14.03785,108.01285,GLPK23,CSG,1
CSG-GLPK27,13.96849,107.99265,GLPK27,CSG,1
CSG-GLPK39,14.041358,107.977308,GLPK39,CSG,1
CSG-GLPK41,13.9588,108.07334,GLPK41,CSG,1
CSG-GLPK51,14.0286,107.96494,GLPK51,CSG,1
CSG-GLPK54,14.015099,107.991227,GLPK54,CSG,1
CSG-GLPK64,13.98039,108.07653,GLPK64,CSG,1
CSG-GLPK65,13.975834,108.00695,GLPK65,CSG,1
CSG-GLPK68,14.00268,107.98805,GLPK68,CSG,1
CSG-GLPK71,13.87287,107.97798,GLPK71,CSG,1
CSG-GLPK72,13.936668,108.008327,GLPK72,CSG,1
CSG-GLPK73,14.00258,108.05047,GLPK73,CSG,1
CSG-GLPK79,13.89914,108.0179,GLPK79,CSG,1
CSG-GLPK79_02,13.89914,108.0179,GLPK79,CSG,1
CSG-KTDH01,14.49433,107.92508,KTDH01,CSG,1
CSG-KTDH02,14.59089,107.91515,KTDH02,CSG,1
CSG-KTDH04,14.46181,107.91134,KTDH04,CSG,1
CSG-KTDH05,14.44153,107.95494,KTDH05,CSG,1
CSG-KTDH06,14.53835,107.91962,KTDH06,CSG,1
CSG-KTDH08,14.50654,108.00968,KTDH08,CSG,1
CSG-KTDH09,14.518508,107.946291,KTDH09,CSG,1
CSG-KTDH15,14.53635,107.95154,KTDH15,CSG,1
CSG-KTDH16,14.478336,107.933168,KTDH16,CSG,1
CSG-KTDH18,14.50071,107.9545,KTDH18,CSG,1
CSG-KTDH22,14.5199,107.91507,KTDH22,CSG,1
CSG-KTDT02,14.66038,107.77502,KTDT02,CSG,1
CSG-KTDT03,14.65549,107.82518,KTDT03,CSG,1
CSG-KTDT04,14.712266,107.829443,KTDT04,CSG,1
CSG-KTDT07,14.631563,107.848886,KTDT07,CSG,1
CSG-KTDT15,14.65012,107.84242,KTDT15,CSG,1
CSG-KTDT17,14.728074,107.752848,KTDT17,CSG,1
CSG-KTKT01,14.35386,108.00225,KTKT01,CSG,1
CSG-KTKT05,14.311783,107.989439,KTKT05,CSG,1
CSG-KTKT10,14.36515,108.00004,KTKT10,CSG,1
CSG-KTKT11,14.30969,107.93188,KTKT11,CSG,1
CSG-KTKT17,14.344831,107.92522,KTKT17,CSG,1
CSG-KTKT19,14.36126,108.020568,KTKT19,CSG,1
CSG-KTKT21,14.2818,107.96845,KTKT21,CSG,1
CSG-KTKT29,14.37494,107.9586,KTKT29,CSG,1
CSG-KTKT30,14.36501,108.00809,KTKT30,CSG,1
CSG-KTKT32,14.377331,108.01404,KTKT32,CSG,1
CSG-KTKT33,14.37196,107.98927,KTKT33,CSG,1
CSG-KTKT35,14.33936,107.98691,KTKT35,CSG,1
CSG-KTKT37,14.34399,108.03759,KTKT37,CSG,1
CSG-KTKT38,14.39586,107.99482,KTKT38,CSG,1
CSG-KTKT39,14.35917,107.98414,KTKT39,CSG,1
CSG-KTKT44,14.357944,108.003443,KTKT44,CSG,1
CSG-KTKT45,14.32868,107.99419,KTKT45,CSG,1
CSG-KTKT48,14.35,108.006,KTKT48,CSG,1
CSG-KTKT50,14.37033,108.0201,KTKT50,CSG,1
CSG-KTKT51,14.380341,107.97553,KTKT51,CSG,1
CSG-KTKT57,14.3491,108.01327,KTKT57,CSG,1
CSG-KTKT60,14.35019,108.02217,KTKT60,CSG,1
CSG-KTKT66,14.33481,107.9959,KTKT66,CSG,1
CSG-KTNH01,14.70526,107.68651,KTNH01,CSG,1
CSG-KTNH03,14.65709,107.69801,KTNH03,CSG,1
CSG-KTNH08,14.6871,107.7168,KTNH08,CSG,1
CSG-KTNH12,14.69709,107.66606,KTNH12,CSG,1
CSG-KTNH13,14.7059,107.69823,KTNH13,CSG,1
CSG-KTNH17,14.732063,107.692882,KTNH17,CSG,1
CSG-KTST_newsite1,14.409863,107.789758,KTST_newsite1,CSG,1
CSG-KTST03,14.44606,107.78763,KTST03,CSG,1
CSG-KTST14,14.40478,107.81391,KTST14,CSG,1
CSG-KTST15,14.380868,107.857499,KTST15,CSG,1
CSG-DGCJ01,12.653557,107.872539,DGCJ01,CSG,1
CSG-DGDG04,11.909468,107.801807,DGDG04,CSG,1
CSG-DGDG14,12.148014,107.836223,DGDG14,CSG,1
CSG-DGDL02,11.900507,107.544217,DGDL02,CSG,1
CSG-DGDL03,11.984295,107.57251,DGDL03,CSG,1
CSG-DGDL04,11.866914,107.492814,DGDL04,CSG,1
CSG-DGDL05,11.9775,107.580943,DGDL05,CSG,1
CSG-DGDL07,11.907693,107.39602,DGDL07,CSG,1
CSG-DGDL09,11.992351,107.54496,DGDL09,CSG,1
CSG-DGDL11,11.946333,107.579298,DGDL11,CSG,1
CSG-DGDL13,11.935613,107.539512,DGDL13,CSG,1
CSG-DGDL15,11.96196,107.51798,DGDL15,CSG,1
CSG-DGDL16,12.011,107.526913,DGDL16,CSG,1
CSG-DGDL18,11.95198,107.47943,DGDL18,CSG,1
CSG-DGDL19,11.98278,107.59981,DGDL19,CSG,1
CSG-DGDL22,11.933483,107.433466,DGDL22,CSG,1
CSG-DGDL25,11.93925,107.45791,DGDL25,CSG,1
CSG-DGDL29,12.013514,107.490105,DGDL29,CSG,1
CSG-DGDL30,12.00816,107.56442,DGDL30,CSG,1
CSG-DGDL32,11.876657,107.41516,DGDL32,CSG,1
CSG-DGDL37,11.98872,107.50814,DGDL37,CSG,1
CSG-DGDL41,11.88509,107.52783,DGDL41,CSG,1
CSG-DGDL43,11.921551,107.416865,DGDL43,CSG,1
CSG-DGDL53,11.935448,107.59987,DGDL53,CSG,1
CSG-DGDM02,12.546357,107.813748,DGDM02,CSG,1
CSG-DGDM04,12.48922,107.72092,DGDM04,CSG,1
CSG-DGDM07,12.521022,107.758327,DGDM07,CSG,1
CSG-DGDM10,12.454036,107.656314,DGDM10,CSG,1
CSG-DGDM15,12.356058,107.569135,DGDM15,CSG,1
CSG-DGDM17,12.44853,107.6097,DGDM17,CSG,1
CSG-DGDM22,12.43807,107.661493,DGDM22,CSG,1
CSG-DGDM23,12.464289,107.61384,DGDM23,CSG,1
CSG-DGDM24,12.454767,107.636802,DGDM24,CSG,1
CSG-DGDM29,12.454119,107.622837,DGDM29,CSG,1
CSG-DGDM31,12.477886,107.699519,DGDM31,CSG,1
CSG-DGDM33,12.399503,107.60869,DGDM33,CSG,1
CSG-DGDM34,12.419883,107.582995,DGDM34,CSG,1
CSG-DGDM35,12.44234,107.63013,DGDM35,CSG,1
CSG-DGDM37,12.42584,107.69453,DGDM37,CSG,1
CSG-DGDM39,12.428508,107.634825,DGDM39,CSG,1
CSG-DGDS02,12.238385,107.615175,DGDS02,CSG,1
CSG-DGDS05,12.20324,107.63731,DGDS05,CSG,1
CSG-DGDS06,12.21022,107.57992,DGDS06,CSG,1
CSG-DGDS07,12.358941,107.634483,DGDS07,CSG,1
CSG-DGDS08,12.304713,107.593543,DGDS08,CSG,1
CSG-DGDS09,12.290028,107.577018,DGDS09,CSG,1
CSG-DGDS10,12.21337,107.542338,DGDS10,CSG,1
CSG-DGDS11,12.290252,107.547573,DGDS11,CSG,1
CSG-DGDS12,12.256882,107.573855,DGDS12,CSG,1
CSG-DGDS14,12.314373,107.619527,DGDS14,CSG,1
CSG-DGDS16,12.32453,107.56636,DGDS16,CSG,1
CSG-DGDS17,12.148243,107.639494,DGDS17,CSG,1
CSG-DGDS21,12.113664,107.656217,DGDS21,CSG,1
CSG-DGDS30,12.420017,107.65397,DGDS30,CSG,1
CSG-DGGN01,11.99045,107.67281,DGGN01,CSG,1
CSG-DGGN02,11.998121,107.703326,DGGN02,CSG,1
CSG-DGGN03,12.003599,107.683923,DGGN03,CSG,1
CSG-DGGN04,12.015477,107.685062,DGGN04,CSG,1
CSG-DGGN05,12.054203,107.680233,DGGN05,CSG,1
CSG-DGGN06,11.964421,107.736159,DGGN06,CSG,1
CSG-DGGN07,11.977438,107.648631,DGGN07,CSG,1
CSG-DGGN08,12.00816,107.666797,DGGN08,CSG,1
CSG-DGGN09,11.97162,107.69821,DGGN09,CSG,1
CSG-DGGN11,12.02508,107.740281,DGGN11,CSG,1
CSG-DGGN13,12.033772,107.686682,DGGN13,CSG,1
CSG-DGGN15,12.004822,107.694977,DGGN15,CSG,1
CSG-DGGN17,11.936601,107.748135,DGGN17,CSG,1
CSG-DGGN20,11.983769,107.698118,DGGN20,CSG,1
CSG-DGGN21,11.986447,107.685923,DGGN21,CSG,1
CSG-DGGN22,11.951412,107.702772,DGGN22,CSG,1
CSG-DGGN25,11.99761,107.69206,DGGN25,CSG,1
CSG-DGGN30,11.96764,107.71148,DGGN30,CSG,1
CSG-DGGN40,11.94691,107.6758,DGGN40,CSG,1
CSG-DGKN04,12.431362,107.883978,DGKN04,CSG,1
CSG-DGKN37,12.46132,107.74579,DGKN37,CSG,1
CSG-DGTD02,12.203897,107.48915,DGTD02,CSG,1
CSG-DGTD03,12.247554,107.437643,DGTD03,CSG,1
CSG-DGTD04,12.254765,107.386266,DGTD04,CSG,1
CSG-DGTD05,12.103697,107.484538,DGTD05,CSG,1
CSG-DGTD09,12.18423,107.45027,DGTD09,CSG,1
CSG-DGTD11,12.050451,107.486136,DGTD11,CSG,1
CSG-DGTD24,12.193888,107.462248,DGTD24,CSG,1
CSG-DLBH02,12.931363,108.264228,DLBH02,CSG,1
CSG-DLBH13,12.81509,108.27232,DLBH13,CSG,1
CSG-DLBH15,12.912622,108.260605,DLBH15,CSG,1
CSG-DLBH31,12.86139,108.25827,DLBH31,CSG,1
CSG-DLBHMA01,12.7889,107.636604,DLBHMA01,CSG,1
CSG-DLBT04,12.63154,107.998286,DLBT04,CSG,1
CSG-DLBT05,12.657706,108.107314,DLBT05,CSG,1
CSG-DLBT06,12.68236,108.02996,DLBT06,CSG,1
CSG-DLBT07,12.690778,108.06661,DLBT07,CSG,1
CSG-DLBT09,12.688217,108.055871,DLBT09,CSG,1
CSG-DLBT09-2,12.688217,108.055871,DLBT09,CSG,1
CSG-DLBT10,12.66579,108.03123,DLBT10,CSG,1
CSG-DLBT11,12.71978,108.07184,DLBT11,CSG,1
CSG-DLBT14,12.64946,108.01862,DLBT14,CSG,1
CSG-DLBT17,12.68789,108.04289,DLBT17,CSG,1
CSG-DLBT18,12.62536,107.9634,DLBT18,CSG,1
CSG-DLBT1E,12.68783,108.06131,DLBT1E,CSG,1
CSG-DLBT1Q,12.68935,108.1131,DLBT1Q,CSG,1
CSG-DLBT1R,12.69784,108.08816,DLBT1R,CSG,1
CSG-DLBT1T,12.61488,107.93372,DLBT1T,CSG,1
CSG-DLBT20,12.67664,107.99387,DLBT20,CSG,1
CSG-DLBT22,12.6978,108.02938,DLBT22,CSG,1
CSG-DLBT23,12.71456,108.01606,DLBT23,CSG,1
CSG-DLBT24,12.701491,108.075671,DLBT24,CSG,1
CSG-DLBT25,12.74271,108.1538,DLBT25,CSG,1
CSG-DLBT26,12.632194,108.027338,DLBT26,CSG,1
CSG-DLBT29,12.68652,108.09521,DLBT29,CSG,1
CSG-DLBT2H,12.64092,107.99681,DLBT2H,CSG,1
CSG-DLBT30-2,12.65778,108.04707,DLBT30,CSG,1
CSG-DLBT34,12.653292,108.029603,DLBT34,CSG,1
CSG-DLBT36,12.73621,108.14301,DLBT36,CSG,1
CSG-DLBT37,12.61817,108.010232,DLBT37,CSG,1
CSG-DLBT39,12.614217,107.946967,DLBT39,CSG,1
CSG-DLBT44,12.72156,108.04768,DLBT44,CSG,1
CSG-DLBT45,12.722173,108.091853,DLBT45,CSG,1
CSG-DLBT52,12.68915,108.04834,DLBT52,CSG,1
CSG-DLBT53,12.70516,108.05533,DLBT53,CSG,1
CSG-DLBT54,12.6884,108.035,DLBT54,CSG,1
CSG-DLBT56,12.603598,108.032314,DLBT56,CSG,1
CSG-DLBT57,12.69416,108.04521,DLBT57,CSG,1
CSG-DLBT60,12.63974,108.0151,DLBT60,CSG,1
CSG-DLBT68,12.64551,108.02682,DLBT68,CSG,1
CSG-DLBT70,12.63359,107.98333,DLBT70,CSG,1
CSG-DLBT71,12.73567,108.12624,DLBT71,CSG,1
CSG-DLBT72,12.67028,108.027,DLBT72,CSG,1
CSG-DLBT75,12.68365,108.0597,DLBT75,CSG,1
CSG-DLBT78,12.65902,108.01816,DLBT78,CSG,1
CSG-DLBT80,12.69771,108.05727,DLBT80,CSG,1
CSG-DLBT82,12.67953,108.04331,DLBT82,CSG,1
CSG-DLBT84,12.7104,108.061,DLBT84,CSG,1
CSG-DLBT86,12.67646,108.02686,DLBT86,CSG,1
CSG-DLBT88,12.65822,108.03116,DLBT88,CSG,1
CSG-DLBT89,12.683267,108.00995,DLBT89,CSG,1
CSG-DLBTMA01,12.6829,108.035,DLBTMA01,CSG,1
CSG-DLBTMA01-2,12.6829,108.035,DLBTMA01,CSG,1
CSG-DLCG06,12.8522,108.100367,DLCG06,CSG,1
CSG-DLCG07,12.781192,108.069675,DLCG07,CSG,1
CSG-DLCG08,12.89577,108.06609,DLCG08,CSG,1
CSG-DLCG10,12.78915,108.014383,DLCG10,CSG,1
CSG-DLCG11,12.76283,108.06857,DLCG11,CSG,1
CSG-DLCG14,12.830697,108.033728,DLCG14,CSG,1
CSG-DLCG30,12.8166,108.071,DLCG30,CSG,1
CSG-DLCG32,12.9595,108.08953,DLCG32,CSG,1
CSG-DLCG33,12.85889,107.97312,DLCG33,CSG,1
CSG-DLCG41,12.89177,108.17996,DLCG41,CSG,1
CSG-DLCK03,12.59915,108.160133,DLCK03,CSG,1
CSG-DLCK09,12.607681,108.124574,DLCK09,CSG,1
CSG-DLCK11,12.562817,108.169683,DLCK11,CSG,1
CSG-DLCK11-2,12.562817,108.169683,DLCK11,CSG,1
CSG-DLCK11-3,12.562817,108.169683,DLCK11,CSG,1
CSG-DLCK17,12.638127,108.120102,DLCK17,CSG,1
CSG-DLEH01,13.210478,108.206323,DLEH01,CSG,1
CSG-DLEH02,13.209395,108.307785,DLEH02,CSG,1
CSG-DLEH03,13.223465,108.089773,DLEH03,CSG,1
CSG-DLEH07,13.267261,108.290351,DLEH07,CSG,1
CSG-DLEH08,13.174432,108.218662,DLEH08,CSG,1
CSG-DLEH11,13.210228,108.268663,DLEH11,CSG,1
CSG-DLEH13,13.31533,108.1491,DLEH13,CSG,1
CSG-DLEH18,13.20129,108.21557,DLEH18,CSG,1
CSG-DLEH21,13.231676,108.18943,DLEH21,CSG,1
CSG-DLEH27,13.147942,108.128962,DLEH27,CSG,1
CSG-DLEK01,12.812267,108.446527,DLEK01,CSG,1
CSG-DLEK01-2,12.812267,108.446527,DLEK01,CSG,1
CSG-DLEK02,12.876323,108.519368,DLEK02,CSG,1
CSG-DLEK03,12.803688,108.540983,DLEK03,CSG,1
CSG-DLEK04,12.72872,108.55242,DLEK04,CSG,1
CSG-DLEK10,12.84153,108.43094,DLEK10,CSG,1
CSG-DLEK25,12.69601,108.463877,DLEK25,CSG,1
CSG-DLEK27,12.814122,108.518682,DLEK27,CSG,1
CSG-DLEK29,12.812599,108.460083,DLEK29,CSG,1
CSG-DLEK30,12.64038,108.514404,DLEK30,CSG,1
CSG-DLEK34,12.75627,108.51017,DLEK34,CSG,1
CSG-DLKB14,12.940084,108.23028,DLKB14,CSG,1
CSG-DLKB19,12.948271,108.253535,DLKB19,CSG,1
CSG-DLKB22,13.011552,108.152158,DLKB22,CSG,1
CSG-DLKB31,13.045997,108.226398,DLKB31,CSG,1
CSG-DLKB36,12.96256,108.2495,DLKB36,CSG,1
CSG-DLKG02,12.48899,108.29839,DLKG02,CSG,1
CSG-DLKG05,12.50553,108.23848,DLKG05,CSG,1
CSG-DLKG16,12.574827,108.336872,DLKG16,CSG,1
CSG-DLKN02,12.881983,108.386162,DLKN02,CSG,1
CSG-DLKN03,13.04259,108.3324,DLKN03,CSG,1
CSG-DLKN08,12.984109,108.434333,DLKN08,CSG,1
CSG-DLKN14,12.950532,108.306427,DLKN14,CSG,1
CSG-DLKN15,13.11379,108.3287,DLKN15,CSG,1
CSG-DLKN25,12.928709,108.417049,DLKN25,CSG,1
CSG-DLKN27,12.9595,108.34714,DLKN27,CSG,1
CSG-DLKN34,13.04748,108.397633,DLKN34,CSG,1
CSG-DLKP01,12.715607,108.241525,DLKP01,CSG,1
CSG-DLKP01-2,12.715607,108.241525,DLKP01,CSG,1
CSG-DLKP01-3,12.715607,108.241525,DLKP01,CSG,1
CSG-DLKP03,12.703585,108.1505,DLKP03,CSG,1
CSG-DLKP05,12.76275,108.41395,DLKP05,CSG,1
CSG-DLKP06,12.66254,108.4313,DLKP06,CSG,1
CSG-DLKP07,12.71014,108.43604,DLKP07,CSG,1
CSG-DLKP11,12.69252,108.38369,DLKP11,CSG,1
CSG-DLKP14,12.702408,108.197138,DLKP14,CSG,1
CSG-DLKP17,12.662,108.34816,DLKP17,CSG,1
CSG-DLKP17-2,12.662,108.34816,DLKP17,CSG,1
CSG-DLKP25,12.710978,108.289547,DLKP25,CSG,1
CSG-DLKP32,12.70365,108.32346,DLKP32,CSG,1
CSG-DLKP37,12.74423,108.37342,DLKP37,CSG,1
CSG-DLKP38,12.581743,108.430058,DLKP38,CSG,1
CSG-DLLK02,12.406426,108.199624,DLLK02,CSG,1
CSG-DLLK04,12.43176,108.20964,DLLK04,CSG,1
CSG-DLBD01,12.84513,107.857798,DLBD01,CSG,1
CSG-DLBD04,12.74878,108.00867,DLBD04,CSG,1
