BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Router_Type,Router_Priority,Router_Site_ID,Route_Distance_KM,Status
2628-KT034,14.281737,108.00998,LSW-KTKT82,14.276151,107.998689,LSW,2,KTKT82,2.1834000000000002,Success
2628-KT035,14.321961,108.035546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT036,14.890342,107.709145,LSW-KTDL02,14.89032,107.69887,LSW,2,KTDL02,1.1930999999999998,Success
2628-KT037,14.593614,108.295386,LSW-KTKP01,14.59791,108.28848,LSW,2,KTKP01,1.5186,Success
2628-KT038,14.565266,108.274968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT039,15.018699,108.241449,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT040,14.886451,108.326185,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT041,14.799812,108.387471,LSW-KTKP18,14.815765,108.389719,LSW,2,KTKP18,2.6117,Success
2628-KT042,14.590873,108.469876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT043,14.625576,108.44642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT044,14.764139,108.162492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT045,15.060023,107.668948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT046,14.01331,107.376022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT047,14.00175,107.408477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT048,14.088282,107.587558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT049,13.982266,107.492758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT050,14.21444,107.460963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT051,14.144812,107.419444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT052,14.409355,107.603204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT053,14.50152,107.874629,LSW-KTDH19,14.51586,107.87468,LSW,2,KTDH19,2.1254,Success
2628-KT054,14.534478,107.90866,CSG-KTDH06,14.53835,107.91962,CSG,1,KTDH06,2.1449000000000003,Success
2628-KT055,14.397822,108.116084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT056,14.361325,108.001074,CSG-KTKT10,14.36515,108.00004,CSG,1,KTKT10,0.6621,Success
2628-KT057,14.341205,107.994952,CSG-KTKT66,14.33481,107.9959,CSG,1,KTKT66,0.971,Success
2628-KT058,14.647911,108.346848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT059,14.839782,108.18453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT060,14.88638,108.172086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT061,14.864156,108.186734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT062,14.77621,107.932289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT063,14.845223,107.952254,LSW-KTTR01,14.859112,107.961934,LSW,2,KTTR01,2.4635,Success
2628-KT064,14.871931,107.976045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT065,14.764208,108.48896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT066,14.743996,108.471942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT067,14.654954,108.425997,LSW-KTKP12,14.655671,108.439472,LSW,2,KTKP12,2.2691,Success
2628-KT068,14.523944,107.958193,CSG-KTDH15,14.53635,107.95154,CSG,1,KTDH15,4.3253,Success
2628-KT069,14.361347,108.013026,LSW-KTKT18,14.36003,108.00946,LSW,2,KTKT18,0.5011,Success
2628-KT070,14.341073,108.04682,CSG-KTKT37,14.34399,108.03759,CSG,1,KTKT37,1.2146,Success
2628-KT071,14.339001,107.991996,CSG-KTKT35,14.33936,107.98691,CSG,1,KTKT35,0.6819,Success
2628-KT072,14.316171,107.98038,CSG-KTKT05,14.311783,107.989439,CSG,1,KTKT05,2.4359,Success
2628-KT073,14.666113,108.363624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT074,14.429441,108.121811,LSW-KTKR02,14.428065,108.129974,LSW,2,KTKR02,1.6102,Success
2628-KT075,14.835707,107.868719,LSW-KTTR02,14.845774,107.871391,LSW,2,KTTR02,1.5099,Success
2628-KT076,15.006322,107.751845,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT077,15.177632,107.745768,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT078,14.480902,108.320565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT079,14.898701,108.013389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT080,14.794264,107.859309,LSW-KTTR05,14.805023,107.868602,LSW,2,KTTR05,2.1008,Success
2628-KT081,15.086458,107.676845,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT082,14.37992806,107.9975328,LSW-KTKT90,14.36893,107.99563,LSW,2,KTKT90,1.3638,Success
2628-KT083,14.38731818,108.0419799,LSW-KTKT56,14.38025,108.0317,LSW,2,KTKT56,2.1992,Success
2628-KT084,14.37372191,107.8768312,LSW-KTST02,14.386746,107.88222,LSW,2,KTST02,1.9172,Success
2628-KT085,14.384876,108.02825,LSW-KTKT56,14.38025,108.0317,LSW,2,KTKT56,1.0603,Success
2628-KT086,14.37088201,108.0658356,LSW-KTKT13,14.366601,108.05163,LSW,2,KTKT13,2.5970999999999997,Success
2628-KT087,14.37178,108.015296,CSG-KTKT50,14.37033,108.0201,CSG,1,KTKT50,0.7342000000000001,Success
2628-KT088,14.3566413,108.0572601,LSW-KTKT13,14.366601,108.05163,LSW,2,KTKT13,1.5448,Success
2628-KT089,14.4085993,107.9938179,CSG-KTKT38,14.39586,107.99482,CSG,1,KTKT38,2.9269000000000003,Success
2628-KT090,14.737555,108.241108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT091,14.534066,107.932324,CSG-KTDH06,14.53835,107.91962,CSG,1,KTDH06,3.2356,Success
2628-KT092,14.436712,107.943117,LSW-KTDH36,14.45179,107.94798,LSW,2,KTDH36,1.8897,Success
2628-KT093,14.588626,108.288128,LSW-KTKP01,14.59791,108.28848,LSW,2,KTKP01,1.6331,Success
2628-KT094,14.98729,108.2636533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT095,14.3783183,107.54634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT096,15.11424,107.80571,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-PY151,13.315459,109.035514,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY001,12.996186,109.32942,CSG-PYDH20,12.98856,109.33191,CSG,1,PYDH20,1.2222,Success
2828-PY002,13.29158863,109.2153969,CSG-VNPOST-TUYAN,13.306107,109.213861,CSG,1,PYTA14,1.8965,Success
2828-PY003,13.064548,109.26329,CSG-PYPH19,13.05061,109.27054,CSG,1,PYPH19,2.7382,Success
2828-PY004,13.66365289,109.1796357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY005,13.153518,109.28432,CSG-PYPY16,13.142799,109.281176,CSG,1,PYPY16,2.013,Success
2828-PY006,13.25931449,109.2271147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY007,13.43359366,109.1994567,LSW-PYSC02,13.43542,109.216256,LSW,2,PYSC02,1.9988,Success
2828-PY008,13.49259354,109.1788546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY009,13.57797271,109.1919473,LSW-PYSC11,13.581984,109.202063,LSW,2,PYSC11,39.1166,Success
2828-PY010,13.101713,109.290965,CSG-PYPY67,13.096668,109.292926,CSG,1,PYPY67,1.5201,Success
2828-PY011,13.415376,109.098041,CSG-PYDX04,13.39901,109.1053,CSG,1,PYDX04,2.2096999999999998,Success
2828-PY012,12.975575,109.012757,LSW-PYSH05,12.978257,109.026338,LSW,2,PYSH05,1.5508,Success
2828-PY013,13.115925,108.81607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY015,13.50036299,109.0259581,LSW-PYDX02,13.48724,109.03202,LSW,2,PYDX02,1.7774,Success
2828-PY016,13.46221,109.216823,LSW-PYSC07,13.454693,109.220341,LSW,2,PYSC07,1.2006,Success
2828-PY017,13.122965,109.263612,CSG-PYPY60,13.131223,109.276418,CSG,1,PYPY60,2.0366,Success
2828-PY018,13.049448,109.344709,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY019,13.385441,109.106139,CSG-PYDX01,13.37768,109.104,CSG,1,PYDX01,1.1225999999999998,Success
2828-PY020,12.965768,108.741307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY021,13.010459,109.265803,LSW-PYTH02,13.00572,109.25505,LSW,2,PYTH02,1.4596,Success
2828-PY022,13.473742,109.039418,LSW-PYDX22,13.45963,109.046725,LSW,2,PYDX22,1.7691,Success
2828-PY023,13.093295,109.313303,CSG-PYPY04,13.09618,109.31538,CSG,1,PYPY04,0.6581,Success
2828-PY024,13.103086,109.298537,CSG-PYPY21,13.09974,109.30299,CSG,1,PYPY21,0.807,Success
2828-PY026,13.119322,109.286285,CSG-PYPY39,13.11368,109.291289,CSG,1,PYPY39,0.9421,Success
2828-PY027,13.095217,109.313015,CSG-PYPY04,13.09618,109.31538,CSG,1,PYPY04,0.3418,Success
2828-PY030,13.056156,109.277702,CSG-PYPH19,13.05061,109.27054,CSG,1,PYPH19,1.2166,Success
2828-PY032,12.965054,109.361782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY033,12.994301,109.321101,CSG-PYDH08,12.996152,109.310305,CSG,1,PYDH08,2.1595999999999997,Success
2828-PY034,13.058055,109.323393,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,0.9362999999999999,Success
2828-PY035,13.266589,109.309565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY036,13.097258,109.32111,LSW-PYPY80,13.09764,109.31737,LSW,2,PYPY80,0.5536,Success
2828-PY037,13.090986,109.321786,CSG-PYPY06,13.089429,109.318326,CSG,1,PYPY06,0.4593,Success
2828-PY038,13.095063,109.318838,CSG-PYPY20,13.09354,109.32055,CSG,1,PYPY20,0.3015,Success
2828-PY039,13.311033,109.199075,CSG-VNPOST-TUYAN,13.306107,109.213861,CSG,1,PYTA14,1.8212000000000002,Success
2828-PY041,13.16729,109.28874,CSG-PYPY38,13.163281,109.29197,CSG,1,PYPY38,0.8265,Success
2828-PY042,13.24757796,109.2339229,LSW-PYTA41,13.239361,109.233434,LSW,2,PYTA41,2.9454000000000002,Success
2828-PY043,13.117312,109.305479,CSG-PYPY40,13.120221,109.301418,CSG,1,PYPY40,1.1327,Success
2828-PY044,13.40459505,109.1963032,LSW-PYSC13,13.398661,109.213739,LSW,2,PYSC13,2.9853,Success
2828-PY045,13.51907647,109.1848346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY046,13.54731143,109.1806799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY047,13.088008,109.31157,CSG-PYPY32,13.08665,109.31354,CSG,1,PYPY32,0.37739999999999996,Success
2828-PY048,13.085325,109.309161,CSG-PYPY32,13.08665,109.31354,CSG,1,PYPY32,0.5368999999999999,Success
2828-PY049,13.087803,109.300159,CSG-PYPY49,13.0867,109.3027,CSG,1,PYPY49,0.42310000000000003,Success
2828-PY050,13.086341,109.297027,CSG-PYPY58,13.08827,109.2951,CSG,1,PYPY58,0.3758,Success
2828-PY051,13.096618,109.289876,CSG-PYPY67,13.096668,109.292926,CSG,1,PYPY67,0.9267000000000001,Success
2828-PY052,13.10576,109.282571,CSG-PYPY66,13.11446,109.28271,CSG,1,PYPY66,2.0253,Success
2828-PY053,13.105611,109.268756,CSG-PYPY66,13.11446,109.28271,CSG,1,PYPY66,3.4867,Success
2828-PY054,13.119131,109.281687,CSG-PYPY66,13.11446,109.28271,CSG,1,PYPY66,1.1459000000000001,Success
2828-PY055,13.127745,109.278018,CSG-PYPY60,13.131223,109.276418,CSG,1,PYPY60,0.43960000000000005,Success
2828-PY056,13.108329,109.293262,CSG-PYPY39,13.11368,109.291289,CSG,1,PYPY39,0.692,Success
2828-PY057,13.101531,109.306786,CSG-PYPY21,13.09974,109.30299,CSG,1,PYPY21,0.9891,Success
2828-PY059,13.087008,109.315877,CSG-PYPY06,13.089429,109.318326,CSG,1,PYPY06,0.43760000000000004,Success
2828-PY060,13.113907,109.306882,CSG-PYPY40,13.120221,109.301418,CSG,1,PYPY40,0.9561000000000001,Success
2828-PY063,13.06312,109.338382,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,1.3969,Success
2828-PY064,13.064392,109.333168,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,0.7196,Success
2828-PY065,13.051791,109.331728,CSG-PYPY13,13.050911,109.324931,CSG,1,PYPY13,1.151,Success
2828-PY066,13.050082,109.301229,CSG-PYPY33,13.03959,109.31059,CSG,1,PYPY33,2.1381,Success
2828-PY067,13.056003,109.332587,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,1.3987,Success
2828-PY068,13.062052,109.322257,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,0.7535,Success
2828-PY069,13.09543,109.296198,CSG-PYPY59,13.092917,109.299971,CSG,1,PYPY59,0.6384,Success
2828-PY070,13.084279,109.30094,CSG-PYPY10,13.08537,109.29911,CSG,1,PYPY10,0.3072,Success
2828-PY071,13.062766,109.28336,CSG-PYPH19,13.05061,109.27054,CSG,1,PYPH19,2.4165,Success
2828-PY072,13.060303,109.267799,CSG-PYPH19,13.05061,109.27054,CSG,1,PYPH19,2.0681,Success
2828-PY073,13.065757,109.254211,CSG-PYPH18,13.079425,109.259634,CSG,1,PYPH18,2.3409,Success
2828-PY074,13.075432,109.237551,CSG-PYPH12,13.08322,109.24213,CSG,1,PYPH12,1.3402,Success
2828-PY075,13.065517,109.232787,CSG-PYPH02,13.056406,109.245334,CSG,1,PYPH02,3.3214,Success
2828-PY076,13.030342,109.217368,CSG-PYPH08,13.024902,109.219833,CSG,1,PYPH08,1.3660999999999999,Success
2828-PY077,13.047168,109.241782,CSG-PYPH02,13.056406,109.245334,CSG,1,PYPH02,2.4812,Success
2828-PY078,13.091585,109.236003,CSG-PYPH12,13.08322,109.24213,CSG,1,PYPH12,1.9706,Success
2828-PY079,13.467708,108.923772,LSW-PYDX13,13.451955,108.917976,LSW,2,PYDX13,2.3969,Success
2828-PY080,13.37264,108.970812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY081,13.356525,109.0048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY082,13.294379,109.074813,CSG-PYDX03,13.296879,109.064711,CSG,1,PYDX03,2.0144,Success
2828-PY083,13.310404,109.074706,CSG-PYDX23,13.323464,109.078436,CSG,1,PYDX23,1.8369000000000002,Success
2828-PY084,12.952672,109.351462,CSG-PYDH12,12.94611,109.33923,CSG,1,PYDH12,3.9189000000000003,Success
2828-PY085,12.97201,109.337736,CSG-PYDH19,12.97522,109.32653,CSG,1,PYDH19,1.797,Success
2828-PY086,12.991928,109.288299,CSG-PYDH10,12.98791,109.27635,CSG,1,PYDH10,2.4611,Success
2828-PY087,13.025236,109.289965,CSG-PYDH21,13.01241,109.29165,CSG,1,PYDH21,1.6943,Success
2828-PY089,13.005167,109.356196,CSG-PYDH30,12.99888,109.36395,CSG,1,PYDH30,1.4033,Success
2828-PY090,13.01102,109.368207,CSG-PYDH30,12.99888,109.36395,CSG,1,PYDH30,4.4706,Success
2828-PY091,12.996077,109.381271,CSG-PYDH24,13.00134,109.37525,CSG,1,PYDH24,1.2879,Success
2828-PY092,12.979303,109.391037,CSG-PYDH14,12.982067,109.377578,CSG,1,PYDH14,2.9374000000000002,Success
2828-PY093,12.967367,109.400873,CSG-PYDH17,12.95934,109.40238,CSG,1,PYDH17,1.7812000000000001,Success
2828-PY095,13.054677,109.330113,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,1.496,Success
2828-PY096,12.968207,108.871739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY098,12.948313,108.961132,LSW-PYSH15,12.950748,108.947367,LSW,2,PYSH15,1.9946,Success
2828-PY099,12.981338,108.773539,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY100,13.064912,108.950699,LSW-PYSA17,13.050409,108.95438,LSW,2,PYSA17,2.2254,Success
2828-PY101,12.983611,108.728026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY102,12.992294,108.938113,LSW-PYSH10,12.994255,108.919991,LSW,2,PYSH10,2.3868,Success
2828-PY103,12.988941,109.061282,LSW-PYTH29,12.973646,109.068357,LSW,2,PYTH29,1.99,Success
2828-PY104,12.990535,109.094135,CSG-VNPOST-SONTHANH,12.98364,109.09595,CSG,1,PYTH01,0.9128,Success
2828-PY105,12.946402,109.03703,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY106,12.931407,109.20647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY107,12.923426,109.226306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY108,12.929615,109.261795,CSG-PYTH03,12.93147,109.24409,CSG,1,PYTH03,2.4655,Success
2828-PY109,12.956666,109.254968,CSG-PYTH05,12.96802,109.24548,CSG,1,PYTH05,2.2851999999999997,Success
2828-PY111,13.109305,108.771735,LSW-PYSA04,13.1177,108.7858,LSW,2,PYSA04,1.8540999999999999,Success
2828-PY112,13.093261,108.916619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY113,13.190301,108.985163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY116,13.064789,108.987005,CSG-PYSA16,13.0624,108.9708,CSG,1,PYSA16,2.5845,Success
2828-PY117,13.061807,109.04698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY118,13.18388,109.123054,CSG-PYSA13,13.197147,109.111128,CSG,1,PYSA13,2.0108,Success
2828-PY119,13.034361,109.038123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY121,13.256474,109.171686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY122,13.341814,109.268209,LSW-PYTA26,13.342178,109.255988,LSW,2,PYTA26,1.4798,Success
2828-PY123,13.338558,109.288082,CSG-PYTA29,13.33243,109.279147,CSG,1,PYTA29,1.3682,Success
2828-PY124,13.475843,109.273347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY125,13.578184,109.230638,LSW-PYSC40,13.589902,109.242674,LSW,2,PYSC40,7.2844,Success
2828-PY126,13.06831738,109.3154031,CSG-PYPY42,13.07732,109.30346,CSG,1,PYPY42,2.6047,Success
2828-PY127,13.32169958,109.0611837,CSG-PYDX23,13.323464,109.078436,CSG,1,PYDX23,8.7975,Success
2828-PY128,13.06553971,109.0608958,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY129,13.17368389,109.208672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY130,13.05807286,109.3321302,CSG-PYPY09,13.06397,109.32752,CSG,1,PYPY09,0.947,Success
2828-PY131,13.11261226,109.2642611,LSW-PYPY12,13.10733,109.24686,LSW,2,PYPY12,3.3939,Success
2828-PY132,12.88343808,109.3916569,LSW-PYDH18,12.87027,109.40211,LSW,2,PYDH18,2.8527,Success
2828-PY133,13.508223,109.045978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY134,13.02499075,108.9238609,LSW-PYSH09,13.036965,108.936101,LSW,2,PYSH09,1.9425999999999999,Success
2828-PY135,13.22533976,109.2498135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY136,12.94766568,109.3882349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY137,13.2988423,109.0445717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY138,13.33597044,109.0832079,CSG-PYDX23,13.323464,109.078436,CSG,1,PYDX23,1.5603,Success
2828-PY139,13.05501999,109.086661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2828-PY140,12.987025,109.186914,LSW-PYTH15,12.996267,109.197861,LSW,2,PYTH15,2.1101,Success
2828-PY141,12.995897,109.186599,LSW-PYTH15,12.996267,109.197861,LSW,2,PYTH15,1.7973,Success
2828-PY142,12.859311,109.402153,LSW-PYDH02,12.86134,109.39059,LSW,2,PYDH02,1.0102,Success
2828-PY144,13.105094,109.294722,CSG-PYPY39,13.11368,109.291289,CSG,1,PYPY39,1.1774,Success
2828-PY145,13.317487,109.258323,LSW-PYTA35,13.303016,109.262419,LSW,2,PYTA35,3.0345,Success
2828-PY146,13.111571,109.30375,CSG-PYPY68,13.10766,109.30158,CSG,1,PYPY68,1.1405,Success
2828-PY148,12.992337,109.338235,CSG-PYDH20,12.98856,109.33191,CSG,1,PYDH20,1.5575,Success
2828-PY149,13.310165,109.225384,LSW-PYTA27,13.316202,109.236283,LSW,2,PYTA27,1.7701,Success
2828-PY150,13.344911,109.222516,LSW-PYTA42,13.33207,109.21296,LSW,2,PYTA42,2.4722,Success
2628-QA001,15.877207,108.320242,CSG-QAHA05,15.88142,108.32143,CSG,1,QAHA05,0.6401,Success
2628-QA003,15.877169,108.328611,LSW_QAHA26,15.876826,108.330308,LSW,2,QAHA26,0.2592,Success
2628-QA004,15.60882,107.846643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA005,15.72652,107.804503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA006,15.63412183,107.8336676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA007,15.7374,108.35621,LSW_QATB01,15.74258,108.35948,LSW,2,QATB01,0.8139,Success
2628-QA008,15.575039,107.831439,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA010,15.877789,108.035186,LSW_QADL27,15.86604,108.0373,LSW,2,QADL27,1.5268,Success
2628-QA011,15.576966,108.481468,CSG-QATK18,15.57251,108.48333,CSG,1,QATK18,0.7265,Success
2628-QA012,15.598036,108.14755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA013,15.672333,108.410335,CSG-QATB02,15.67753,108.40633,CSG,1,QATB02,2.4191,Success
2628-QA014,15.57411,108.474003,CSG-QATKPO_2,15.579387,108.473777,CSG,1,QATK71,0.8174,Success
2628-QA016,15.56964,108.46666,CSG-QATK15,15.57176,108.46619,CSG,1,QATK15,0.36510000000000004,Success
2628-QA017,15.55035,108.48124,LSW_QATK16,15.54865,108.48381,LSW,2,QATK16,0.4082,Success
2628-QA018,15.88749,108.25356,LSW_QADB14,15.88922,108.2611,LSW,2,QADB14,1.1097000000000001,Success
2628-QA019,15.95687,108.26513,LSW_QADB64,15.94834,108.26868,LSW,2,QADB64,1.1164,Success
2628-QA020,15.93404168,108.5246462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA021,15.889595,108.207524,LSW-QADB19,15.875013,108.209584,LSW,2,QADB19,2.2505,Success
2628-QA022,15.889575,108.358531,LSW_QAHA12,15.89665,108.36495,LSW,2,QAHA12,1.2390999999999999,Success
2628-QA023,15.879584,108.372959,LSW_QAHA11,15.88362,108.36346,LSW,2,QAHA11,1.5086,Success
2628-QA025,15.871338,108.309733,CSG-QAHA10,15.866546,108.32126,CSG,1,QAHA10,1.7771,Success
2628-QA028,15.777938,108.077489,LSW-QADX49,15.78512,108.08766,LSW,2,QADX49,1.4887000000000001,Success
2628-QA029,15.73603,108.046433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA030,15.88255,108.24646,LSW_QADB39,15.8773,108.23961,LSW,2,QADB39,1.3889,Success
2628-QA031,15.873965,108.248219,CSG-QADB15,15.87936,108.25613,CSG,1,QADB15,1.6947999999999999,Success
2628-QA032,15.904749,108.224136,CSG-QADB08,15.90959,108.23822,CSG,1,QADB08,1.712,Success
2628-QA033,15.849423,108.225991,LSW_QADB18,15.85209,108.24024,LSW,2,QADB18,1.9008,Success
2628-QA034,15.450334,108.600965,LSW_QANT18,15.4444,108.5889,LSW,2,QANT18,1.8117999999999999,Success
2628-QA035,15.937338,108.1506386,LSW-QADB17,15.92097,108.15602,LSW,2,QADB17,3.7379000000000002,Success
2628-QA036,15.71922864,108.3553593,CSG-QATB29,15.7172,108.34163,CSG,1,QATB29,1.5494,Success
2628-QA037,15.937848,108.310409,CSG-QADB38,15.942619,108.301596,CSG,1,QADB38,1.5872,Success
2628-QA038,15.632042,107.969758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA039,15.887793,108.319711,LSW_QAHA14,15.886954,108.326809,LSW,2,QAHA14,1.169,Success
2628-QA040,15.888596,108.120195,CSG-QADLMA01,15.88095,108.11899,CSG,1,QADLMA01,1.1545,Success
2628-QA041,15.712978,108.060558,LSW_QANS01,15.72167,108.06169,LSW,2,QANS01,1.3769,Success
2628-QA042,15.95873,108.274477,LSW_QADB29,15.94993,108.27936,LSW,2,QADB29,1.5894000000000001,Success
2628-QA044,15.835954,107.946856,CSG-QADL34,15.8488,107.94628,CSG,1,QADL34,12.947,Success
2628-QA045,15.778478,107.749152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA046,15.861652,108.228027,LSW_QADB18,15.85209,108.24024,LSW,2,QADB18,6.1691,Success
2628-QA047,15.864711,107.90223,LSW-QADL23,15.8631,107.91389,LSW,2,QADL23,1.568,Success
2628-QA048,15.872941,107.76459,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA049,15.95836,107.757987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA050,15.927965,107.663498,LSW_QADG06,15.925113,107.645796,LSW,2,QADG06,2.9141999999999997,Success
2628-QA051,15.853792,108.401131,LSW_QADX23,15.85866,108.3892,LSW,2,QADX23,1.68,Success
2628-QA052,15.93240353,108.3134816,CSG-QADB03,15.93025,108.30269,CSG,1,QADB03,1.63,Success
2628-QA054,15.837221,107.382182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA055,15.921059,108.302007,CSG-QADB51,15.91591,108.31086,CSG,1,QADB51,1.198,Success
2628-QA056,15.887549,108.368802,LSW_QAHA11,15.88362,108.36346,LSW,2,QAHA11,1.9964000000000002,Success
2628-QA058,15.590388,108.467377,CSG-QATK43,15.58715,108.47165,CSG,1,QATK43,0.665,Success
2628-QA059,15.838499,108.266142,CSG-QADX20,15.83305,108.27284,CSG,1,QADX20,1.2504000000000002,Success
2628-QA060,15.876113,108.363474,CSG-QAHA18,15.870776,108.366877,CSG,1,QAHA18,0.8957,Success
2628-QA062,15.800674,108.285284,LSW-QAQS12,15.78913,108.28454,LSW,2,QAQS12,1.734,Success
2628-QA064,15.82807,108.394688,CSG-QADX05,15.84199,108.39322,CSG,1,QADX05,1.9817,Success
