BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Route_Distance_KM,Status
2628-QA013,15.672333,108.410335,CSG-QATB02,15.67753,108.40633,2.4191,Success
2628-QA014,15.57411,108.474003,CSG-QATKPO_2,15.579387,108.473777,0.8174,Success
2628-QA016,15.56964,108.46666,CSG-QATK15,15.57176,108.46619,0.36510000000000004,Success
2628-QA017,15.55035,108.48124,CSG-QATK34,15.556093,108.478029,0.9705,Success
2628-QA018,15.88749,108.25356,CSG-QADB15,15.87936,108.25613,1.6096,Success
2628-QA019,15.95687,108.26513,CSG-QADB02,15.95509,108.2549,1.391,Success
2628-QA020,15.93404168,108.5246462,N/A,N/A,N/A,N/A,No router in radius
2628-QA021,15.889595,108.207524,N/A,N/A,N/A,N/A,No router in radius
2628-QA022,15.889575,108.358531,CSG-QAHA04,15.881272,108.343099,2.1004,Success
2628-QA023,15.879584,108.372959,CSG-QAHA18,15.870776,108.366877,1.717,Success
2628-QA025,15.871338,108.309733,CSG-QAHA10,15.866546,108.32126,1.7771,Success
2628-QA028,15.777938,108.077489,N/A,N/A,N/A,N/A,No router in radius
2628-QA029,15.73603,108.046433,N/A,N/A,N/A,N/A,No router in radius
2628-QA030,15.88255,108.24646,CSG-QADB15,15.87936,108.25613,1.6196,Success
2628-QA031,15.873965,108.248219,CSG-QADB15,15.87936,108.25613,1.6947999999999999,Success
2628-QA032,15.904749,108.224136,CSG-QADB08,15.90959,108.23822,1.712,Success
2628-QA033,15.849423,108.225991,N/A,N/A,N/A,N/A,No router in radius
2628-QA034,15.450334,108.600965,CSG-QANT03,15.461073,108.603811,2.2096,Success
2628-QA035,15.937338,108.1506386,CSG-DNHV08,15.94787,108.1411,6.6437,Success
2628-QA036,15.71922864,108.3553593,CSG-QATB29,15.7172,108.34163,1.5494,Success
2628-QA037,15.937848,108.310409,CSG-QADB38,15.942619,108.301596,1.5872,Success
2628-QA038,15.632042,107.969758,N/A,N/A,N/A,N/A,No router in radius
2628-QA039,15.887793,108.319711,CSG-QAHA06,15.89214,108.32104,1.2263,Success
2628-QA040,15.888596,108.120195,CSG-QADLMA01,15.88095,108.11899,1.1545,Success
2628-QA041,15.712978,108.060558,N/A,N/A,N/A,N/A,No router in radius
2628-QA042,15.95873,108.274477,N/A,N/A,N/A,N/A,No router in radius
2628-QA044,15.835954,107.946856,CSG-QADL34,15.8488,107.94628,12.947,Success
2628-QA045,15.778478,107.749152,N/A,N/A,N/A,N/A,No router in radius
2628-QA046,15.861652,108.228027,N/A,N/A,N/A,N/A,No router in radius
2628-QA047,15.864711,107.90223,N/A,N/A,N/A,N/A,No router in radius
2628-QA048,15.872941,107.76459,N/A,N/A,N/A,N/A,No router in radius
2628-QA049,15.95836,107.757987,N/A,N/A,N/A,N/A,No router in radius
2628-QA050,15.927965,107.663498,N/A,N/A,N/A,N/A,No router in radius
2628-QA051,15.853792,108.401131,CSG-QADX05,15.84199,108.39322,2.1845,Success
2628-QA052,15.93240353,108.3134816,CSG-QADB03,15.93025,108.30269,1.63,Success
2628-QA054,15.837221,107.382182,N/A,N/A,N/A,N/A,No router in radius
2628-QA055,15.921059,108.302007,CSG-QADB51,15.91591,108.31086,1.198,Success
2628-QA056,15.887549,108.368802,CSG-QAHA18,15.870776,108.366877,3.5061,Success
2628-QA058,15.590388,108.467377,CSG-QATK43,15.58715,108.47165,0.665,Success
2628-QA059,15.838499,108.266142,CSG-QADX20,15.83305,108.27284,1.2504000000000002,Success
2628-QA060,15.876113,108.363474,CSG-QAHA18,15.870776,108.366877,0.8957,Success
2628-QA062,15.800674,108.285284,N/A,N/A,N/A,N/A,No router in radius
2628-QA064,15.82807,108.394688,CSG-QADX05,15.84199,108.39322,1.9817,Success
2628-QA065,15.877432,108.340414,CSG-QAHA04,15.881272,108.343099,1.0378,Success
2628-QA066,15.878512,108.230807,CSG-QADB07,15.88473,108.22689,1.4483,Success
2628-QA067,15.922856,108.192972,CSG-QADB22,15.91162,108.18553,1.8934000000000002,Success
2628-QA068,15.561716,108.478838,CSG-QATK24,15.56684,108.47923,1.1815,Success
2628-QA069,15.553608,108.482858,CSG-QATK03,15.55694,108.48727,0.7452000000000001,Success
2628-QA070,15.788438,108.223769,N/A,N/A,N/A,N/A,No router in radius
2628-QA071,15.814371,108.099552,N/A,N/A,N/A,N/A,No router in radius
2628-QA072,15.570555,108.470809,CSG-QATK15,15.57176,108.46619,0.6691,Success
2628-QA074,15.857334,108.281043,CSG-QADX12,15.85308,108.27552,1.3017999999999998,Success
2628-QA075,15.663067,107.8061,N/A,N/A,N/A,N/A,No router in radius
2628-QA076,15.889278,108.085469,CSG-QADL31,15.87734,108.0925,1.7072,Success
2628-QA077,15.861354,107.987604,CSG-QADL05,15.85561,107.9979,1.6607,Success
2628-QA078,15.85783901,107.9280772,N/A,N/A,N/A,N/A,No router in radius
2628-QA079,15.859336,107.95463,CSG-QADL34,15.8488,107.94628,1.9341,Success
2628-QA081,15.779914,107.795049,N/A,N/A,N/A,N/A,No router in radius
2628-QA082,15.813664,107.707377,N/A,N/A,N/A,N/A,No router in radius
2628-QA083,15.801774,107.721067,N/A,N/A,N/A,N/A,No router in radius
2628-QA084,15.825956,107.7001,N/A,N/A,N/A,N/A,No router in radius
2628-QA086,15.870483,107.649122,N/A,N/A,N/A,N/A,No router in radius
2628-QA087,15.272116,107.726824,N/A,N/A,N/A,N/A,No router in radius
2628-QA090,15.440703,108.452259,N/A,N/A,N/A,N/A,No router in radius
2628-QA091,15.927542,108.26963,CSG-QADB11,15.92736,108.26009,1.4895999999999998,Success
2628-QA092,15.943368,108.261388,CSG-QADB11,15.92736,108.26009,2.5156,Success
2628-QA093,15.93016,108.256185,CSG-QADB11,15.92736,108.26009,1.2734,Success
2628-QA094,15.938806,108.263808,CSG-QADB11,15.92736,108.26009,1.9897,Success
2628-QA097,15.89016,108.299111,CSG-QADB06,15.89108,108.29044,1.1142999999999998,Success
2628-QA098,15.903654,108.319205,CSG-QAHA20,15.90278,108.32638,0.9652999999999999,Success
2628-QA099,15.891104,108.246343,CSG-QADB46,15.89361,108.24381,1.2492,Success
2628-QA101,15.955684,108.245791,CSG-QADB02,15.95509,108.2549,1.8069000000000002,Success
2628-QA102,15.95173,108.295953,CSG-QADB38,15.942619,108.301596,2.2843,Success
2628-QA103,15.928695,108.317777,CSG-QADB03,15.93025,108.30269,2.1715999999999998,Success
2628-QA104,15.90847378,108.2483529,CSG-QADB08,15.90959,108.23822,1.6272,Success
2628-QA105,15.89718283,108.2700006,CSG-QADB12,15.90544,108.27245,1.2728,Success
2628-QA106,15.8936327,108.1412288,N/A,N/A,N/A,N/A,No router in radius
2628-QA107,15.84050622,108.1992788,CSG-QADB54,15.85333,108.19631,2.3998000000000004,Success
2628-QA108,15.915727,108.335354,CSG-QAHA20,15.90278,108.32638,3.4405,Success
2628-QA109,15.892585,108.315179,CSG-QAHA06,15.89214,108.32104,0.8502000000000001,Success
2628-QA110,15.876278,108.346475,CSG-QAHA04,15.881272,108.343099,0.7569,Success
2628-QA111,15.573964,108.472284,CSG-QATKPO_2,15.579387,108.473777,0.9415,Success
2628-QA112,15.483302,108.546411,N/A,N/A,N/A,N/A,No router in radius
2628-QA114,15.553264,108.463086,CSG-QATK22,15.5593,108.4515,1.9861,Success
2628-QA116,15.592335,108.489901,CSG-QATK14,15.59111,108.47863,2.5129,Success
2628-QA117,15.605242,108.47838,CSG-QATK14,15.59111,108.47863,2.3264,Success
2628-QA118,15.597638,108.520922,CSG-QATK44,15.58489,108.52651,2.977,Success
2628-QA120,15.45325,108.620488,CSG-QANT74,15.4431,108.6295,3.0439000000000003,Success
2628-QA121,15.410679,108.66628,CSG-QANT01,15.414173,108.675761,1.5595999999999999,Success
2628-QA126,15.77039,108.432118,CSG-QATB03,15.77736,108.42229,1.7273,Success
2628-QA127,15.668105,108.494093,CSG-QATB35,15.65546,108.50342,1.8169000000000002,Success
2628-QA129,15.496137,108.465747,N/A,N/A,N/A,N/A,No router in radius
2628-QA130,15.468351,108.344443,N/A,N/A,N/A,N/A,No router in radius
2628-QA131,15.482664,108.310354,N/A,N/A,N/A,N/A,No router in radius
2628-QA133,15.606307,108.18497,N/A,N/A,N/A,N/A,No router in radius
2628-QA134,15.604935,108.219993,N/A,N/A,N/A,N/A,No router in radius
2628-QA135,15.86681,108.00601,CSG-QADL05,15.85561,107.9979,1.7184000000000001,Success
2628-QA136,15.877158,108.325562,CSG-QAHA05,15.88142,108.32143,0.868,Success
2628-QA137,15.876577,108.327605,CSG-QAHA27,15.881811,108.327432,0.8483999999999999,Success
2628-QA138,15.757145,108.323387,CSG-QAQS19,15.76923,108.32967,1.7046,Success
2628-QA139,15.895962,108.280075,CSG-QADB41,15.90066,108.2878,1.2900999999999998,Success
2628-QA140,15.602224,108.483248,CSG-QATK14,15.59111,108.47863,1.9812,Success
2628-QA141,15.942481,107.588915,N/A,N/A,N/A,N/A,No router in radius
2628-QA142,15.902227,107.667379,N/A,N/A,N/A,N/A,No router in radius
2628-QA143,15.949844,107.783519,N/A,N/A,N/A,N/A,No router in radius
2628-QA144,15.448895,108.535631,N/A,N/A,N/A,N/A,No router in radius
2628-QA145,15.323379,107.731145,N/A,N/A,N/A,N/A,No router in radius
2628-QA146,15.924555,108.310473,CSG-QADB03,15.93025,108.30269,1.1579000000000002,Success
2628-QA147,15.913362,108.322502,CSG-QAHA20,15.90278,108.32638,1.8731,Success
2628-QA148,15.890764,108.305274,CSG-QADB06,15.89108,108.29044,2.1448,Success
2628-QA149,15.955093,108.272911,CSG-QADB02,15.95509,108.2549,4.4253,Success
2628-QA150,15.453325,108.386836,N/A,N/A,N/A,N/A,No router in radius
2628-QA151,15.879098,107.846343,N/A,N/A,N/A,N/A,No router in radius
2628-QA152,15.995473,107.94372,N/A,N/A,N/A,N/A,No router in radius
2628-QA153,15.979413,107.933662,N/A,N/A,N/A,N/A,No router in radius
2628-QA154,15.865947,107.401881,N/A,N/A,N/A,N/A,No router in radius
2628-QA155,15.715221,108.093865,N/A,N/A,N/A,N/A,No router in radius
2628-QA156,15.593188,108.275942,N/A,N/A,N/A,N/A,No router in radius
2628-QA157,15.604208,108.266708,N/A,N/A,N/A,N/A,No router in radius
2628-QA158,15.568926,108.061988,N/A,N/A,N/A,N/A,No router in radius
2628-QA159,15.440584,107.750989,N/A,N/A,N/A,N/A,No router in radius
2628-QA160,15.384709,107.804885,N/A,N/A,N/A,N/A,No router in radius
2628-QA161,15.35017,107.827526,N/A,N/A,N/A,N/A,No router in radius
2628-QA162,15.511575,108.26982,N/A,N/A,N/A,N/A,No router in radius
2628-QA163,15.495289,108.282873,N/A,N/A,N/A,N/A,No router in radius
2628-QA164,15.534975,108.335351,N/A,N/A,N/A,N/A,No router in radius
2628-QA165,15.466746,108.278976,N/A,N/A,N/A,N/A,No router in radius
2628-QA166,15.429728,108.247112,N/A,N/A,N/A,N/A,No router in radius
2628-QA167,15.445295,108.63942,CSG-QANT74,15.4431,108.6295,1.9983,Success
2628-QA168,15.45271,108.626637,CSG-QANT74,15.4431,108.6295,1.9545,Success
2628-QA169,15.481625,108.407275,N/A,N/A,N/A,N/A,No router in radius
2628-QA170,15.495505,108.343496,N/A,N/A,N/A,N/A,No router in radius
2628-QA171,15.479674,108.181482,N/A,N/A,N/A,N/A,No router in radius
2628-QA172,15.460355,108.22974,N/A,N/A,N/A,N/A,No router in radius
2628-QA173,15.89981226,108.360687,CSG-QAHA02,15.902451,108.354629,0.7414,Success
2628-QA174,15.617537,107.541599,N/A,N/A,N/A,N/A,No router in radius
2628-QA175,15.642003,107.562057,N/A,N/A,N/A,N/A,No router in radius
2628-QA176,15.654077,107.574443,N/A,N/A,N/A,N/A,No router in radius
2628-QA177,15.994221,107.506916,N/A,N/A,N/A,N/A,No router in radius
2628-QA178,15.412122,108.252118,N/A,N/A,N/A,N/A,No router in radius
2628-QA179,15.894108,108.238692,CSG-QADB46,15.89361,108.24381,0.6844,Success
2628-QA180,15.969101,108.244637,CSG-QADB36,15.958813,108.238145,1.8296,Success
2628-QA181,15.889889,108.371904,CSG-QAHA08,15.88778,108.37968,1.3659000000000001,Success
2628-QA182,15.733874,108.368491,CSG-QATB43,15.74392,108.3542,2.3888000000000003,Success
2628-QA183,15.486738,108.022505,N/A,N/A,N/A,N/A,No router in radius
2628-QA184,15.592325,108.155705,N/A,N/A,N/A,N/A,No router in radius
2628-QA185,15.414661,108.719052,N/A,N/A,N/A,N/A,No router in radius
2628-QA186,15.63833,108.41199,CSG-QATB34,15.63384,108.39618,2.1056,Success
2628-QA187,15.956022,107.474751,N/A,N/A,N/A,N/A,No router in radius
2628-QA188,15.708908,107.33357,N/A,N/A,N/A,N/A,No router in radius
2628-QA189,15.675504,107.49826,N/A,N/A,N/A,N/A,No router in radius
2628-QA190,15.286082,107.891396,N/A,N/A,N/A,N/A,No router in radius
2628-QA191,15.0383325,108.0693986,N/A,N/A,N/A,N/A,No router in radius
2628-QA192,15.240019,108.178373,N/A,N/A,N/A,N/A,No router in radius
2628-QA193,15.113017,108.180122,N/A,N/A,N/A,N/A,No router in radius
2628-QN002,14.890104,108.897498,N/A,N/A,N/A,N/A,No router in radius
2628-QN003,14.761199,108.557876,N/A,N/A,N/A,N/A,No router in radius
2628-QN004,14.7556,108.9778,N/A,N/A,N/A,N/A,No router in radius
2628-QN006,15.09064,108.82166,CSG-QNTN_newsite1,15.08962,108.82797,1.0847,Success
2628-QN007,14.709574,108.589361,N/A,N/A,N/A,N/A,No router in radius
2628-QN008,14.806901,108.748972,N/A,N/A,N/A,N/A,No router in radius
2628-QN009,15.18114,108.88672,CSG-QNQN78,15.187291,108.885475,1.3273,Success
2628-QN010,15.101349,108.801039,CSG-QNQN10,15.10499,108.7887,1.4610999999999998,Success
2628-QN011,15.388438,109.100341,N/A,N/A,N/A,N/A,No router in radius
2628-QN012,15.378135,109.14007,N/A,N/A,N/A,N/A,No router in radius
2628-QN013,15.047663,108.857399,CSG-QNTN12,15.041756,108.84757,1.4829,Success
2628-QN014,15.099897,108.806839,CSG-QNQN25,15.09759,108.81506,1.0635,Success
2628-QN017,15.206687,108.780373,CSG-QNST02,15.20067,108.79055,3.1641,Success
2628-QN018,15.050419,108.779327,CSG-QNNH21,15.04501,108.78833,1.524,Success
2628-QN019,14.696688,109.072297,N/A,N/A,N/A,N/A,No router in radius
2628-QN020,15.103892,108.822625,CSG-QNQN43,15.10866,108.81933,1.0544,Success
2628-QN021,15.122646,108.80627,CSG-QNQN16,15.12044,108.80544,0.39189999999999997,Success
2628-QN023,15.116348,108.762298,CSG-QNTN26,15.11727,108.75462,1.0836,Success
2628-QN024,15.084341,108.835976,CSG-QNTN_newsite1,15.08962,108.82797,1.4669,Success
2628-QN025,15.065192,108.777821,CSG-QNNH04,15.07944,108.77991,1.6115,Success
2628-QN026,15.119102,108.8025,CSG-QNQN16,15.12044,108.80544,0.5858,Success
2628-QN027,15.127603,108.805137,CSG-QNQN37,15.12568,108.8026,0.5386,Success
2628-QN028,15.19672506,108.7982647,CSG-QNST02,15.20067,108.79055,1.8207,Success
2628-QN029,15.20314199,108.8013047,CSG-QNST02,15.20067,108.79055,3.0804,Success
2628-QN030,15.21685594,108.7908759,CSG-QNST14,15.22075,108.78632,1.5594000000000001,Success
2628-QN031,15.368751,108.803877,CSG-QNBS18,15.35456,108.8101,2.3463000000000003,Success
2628-QN032,15.369994,108.796438,CSG-QNBS11,15.372404,108.780464,2.71,Success
2628-QN033,15.39065336,108.8091882,CSG-QNBS1F,15.38291,108.81228,1.0198,Success
2628-QN034,15.156881,108.807263,CSG-QNQN82,15.15044,108.79672,1.9293,Success
2628-QN035,15.153156,108.807359,CSG-QNQN82,15.15044,108.79672,1.3902,Success
2628-QN036,15.159148,108.802502,CSG-QNQN94,15.1545,108.79613,1.0402,Success
2628-QN037,15.316796,108.757748,CSG-QNBS54,15.31067,108.75268,0.9414,Success
2628-QN038,15.3288937,108.7753599,CSG-QNBS07,15.32259,108.76814,1.0497999999999998,Success
2628-QN039,15.282099,108.396625,N/A,N/A,N/A,N/A,No router in radius
2628-QN040,15.327703,108.794888,N/A,N/A,N/A,N/A,No router in radius
2628-QN041,15.273383,108.880077,CSG-QNBS10,15.258455,108.874644,2.2509,Success
2628-QN042,15.135013,108.728249,CSG-QNTN06,15.12473,108.730144,2.0849,Success
2628-QN043,14.762531,108.885922,N/A,N/A,N/A,N/A,No router in radius
2628-QN044,15.129478,108.789659,CSG-QNQN08,15.12934,108.78553,0.673,Success
2628-QN045,15.101529,108.81245,CSG-QNQN25,15.09759,108.81506,0.7706000000000001,Success
2628-QN046,15.108989,108.807637,CSG-QNQN03,15.11312,108.8081,0.9712000000000001,Success
2628-QN047,15.057511,108.852176,CSG-QNTN12,15.041756,108.84757,2.6348000000000003,Success
2628-QN049,14.712227,108.991207,N/A,N/A,N/A,N/A,No router in radius
2628-QN050,15.11917,108.77414,CSG-QNQN02,15.121807,108.768932,0.7781,Success
2628-QN051,15.111099,108.800021,CSG-QNQN09,15.11339,108.79967,0.2507,Success
2628-QN052,15.11574,108.798587,CSG-QNQN09,15.11339,108.79967,0.427,Success
2628-QN053,15.119744,108.809281,CSG-QNQN16,15.12044,108.80544,0.631,Success
2628-QN054,15.117713,108.805952,CSG-QNQN16,15.12044,108.80544,0.4166,Success
2628-QN055,15.135493,108.828094,CSG-QNQN97,15.142575,108.82452,1.1667,Success
2628-QN056,15.147619,108.841887,CSG-QNQN79,15.154633,108.842944,1.6309,Success
2628-QN057,15.215962,108.761915,CSG-QNST08,15.22559,108.76192,1.2309,Success
2628-QN058,15.189394,108.75025,CSG-QNST25,15.19974,108.76285,10.202,Success
2628-QN059,15.115941,108.815945,CSG-QNQN19,15.118089,108.814294,0.5095,Success
2628-QN060,15.123068,108.809378,CSG-QNQN16,15.12044,108.80544,1.1080999999999999,Success
2628-QN061,15.375416,108.818391,CSG-QNBS1F,15.38291,108.81228,1.8055,Success
2628-QN062,15.01447,108.55578,N/A,N/A,N/A,N/A,No router in radius
2628-QN063,14.92065,108.938369,N/A,N/A,N/A,N/A,No router in radius
2628-QN064,15.39073,109.124239,N/A,N/A,N/A,N/A,No router in radius
2628-QN065,15.387926,109.135542,N/A,N/A,N/A,N/A,No router in radius
2628-QN067,15.3141,108.8637,CSG-QNBS50,15.32723,108.85823,1.8100999999999998,Success
2628-QN068,14.937408,108.842838,N/A,N/A,N/A,N/A,No router in radius
2628-QN069,15.011463,108.919558,CSG-QNMD23,15.004679,108.909421,1.3692,Success
2628-QN070,15.105278,108.546389,N/A,N/A,N/A,N/A,No router in radius
2628-QN071,15.188742,108.89439,CSG-QNQN86,15.20268,108.89653,1.7046,Success
2628-QN072,15.104087,108.819041,CSG-QNQN43,15.10866,108.81933,0.6744,Success
2628-QN073,15.103489,108.806939,CSG-QNQN25,15.09759,108.81506,1.337,Success
2628-QN074,14.679692,109.000621,N/A,N/A,N/A,N/A,No router in radius
2628-QN075,15.358238,108.737076,CSG-QNBS47,15.36777,108.74578,3.014,Success
2628-QN076,14.902637,108.961713,N/A,N/A,N/A,N/A,No router in radius
2628-QN077,15.384165,109.140362,N/A,N/A,N/A,N/A,No router in radius
2628-QN078,15.011509,108.534586,N/A,N/A,N/A,N/A,No router in radius
2628-QN079,15.111419,108.854056,CSG-QNQN2B,15.11337,108.8636,1.2017,Success
2628-QN080,15.09948,108.797522,CSG-QNQN10,15.10499,108.7887,1.3656,Success
2628-QN081,15.117518,108.822699,CSG-QNQN43,15.10866,108.81933,1.3773,Success
2628-QN082,15.108872,108.811541,CSG-QNQN03,15.11312,108.8081,1.0420999999999998,Success
2628-QN083,15.127513,108.800141,CSG-QNQN31,15.12628,108.79764,0.4158,Success
2628-QN084,15.122099,108.781827,CSG-QNQN12,15.12252,108.78558,0.538,Success
2628-QN085,15.115397,108.784455,CSG-QNQN11,15.11464,108.78016,0.9084,Success
2628-QN086,15.115064,108.79071,CSG-QNQN06,15.11804,108.79231,0.4728,Success
2628-QN087,14.763551,109.010089,N/A,N/A,N/A,N/A,No router in radius
2628-QN088,14.9649,108.55496,N/A,N/A,N/A,N/A,No router in radius
2628-QN089,15.40005053,108.8034073,N/A,N/A,N/A,N/A,No router in radius
2628-QN090,15.121663,108.791858,CSG-QNQN06,15.11804,108.79231,0.4034,Success
2628-QN091,15.118468,108.79572,CSG-QNQN06,15.11804,108.79231,0.3822,Success
2628-QN092,15.122667,108.798717,CSG-QNQN31,15.12628,108.79764,0.498,Success
2628-QN093,15.32946,108.61318,N/A,N/A,N/A,N/A,No router in radius
2628-QN094,15.376892,108.804099,CSG-QNBS1F,15.38291,108.81228,1.276,Success
2628-QN095,15.361276,108.78851,CSG-QNBS11,15.372404,108.780464,2.3171,Success
2628-QN096,15.123205,108.825708,CSG-QNQN41,15.12528,108.83355,0.9881,Success
2628-QN097,15.240656,108.939507,N/A,N/A,N/A,N/A,No router in radius
2628-QN098,15.15131,108.800875,CSG-QNQN82,15.15044,108.79672,0.5438999999999999,Success
2628-QN099,15.049269,108.84881,CSG-QNTN_NEWSITE2,15.05898,108.84332,1.3091,Success
2628-QN100,15.261192,108.77818,CSG-QNBS25,15.274461,108.770897,1.9051,Success
2628-QN101,15.147619,108.841887,CSG-QNQN79,15.154633,108.842944,1.6309,Success
2628-QN102,14.857094,108.521023,N/A,N/A,N/A,N/A,No router in radius
2628-QN103,14.948062,108.888267,CSG-QNMD25,14.95053,108.88331,1.1022,Success
2628-QN104,14.945895,108.707436,N/A,N/A,N/A,N/A,No router in radius
2628-QN105,15.054371,108.751434,CSG-QNNH05,15.045137,108.748902,1.4729,Success
2628-QN106,15.123964,108.841299,CSG-QNQN07,15.13104,108.84247,0.8559,Success
2628-QN107,15.126623,108.893985,CSG-QNQN2C,15.11178,108.884224,4.0887,Success
2628-QN108,15.106435,108.824028,CSG-QNQN43,15.10866,108.81933,0.8119,Success
2628-QN109,15.151251,108.614301,N/A,N/A,N/A,N/A,No router in radius
2628-QN110,15.142336,108.834095,CSG-QNQN97,15.142575,108.82452,1.2526,Success
2628-QN111,15.114269,108.802913,CSG-QNQN09,15.11339,108.79967,0.5097,Success
2628-QN112,15.101888,108.884514,CSG-QNQN2C,15.11178,108.884224,1.2233,Success
2628-QN113,15.330163,108.6757,N/A,N/A,N/A,N/A,No router in radius
2628-QN114,14.671018,108.53385,N/A,N/A,N/A,N/A,No router in radius
2628-QN115,14.745683,108.722844,N/A,N/A,N/A,N/A,No router in radius
2628-QN116,15.193603,108.654549,N/A,N/A,N/A,N/A,No router in radius
2628-QN117,15.027506,108.875125,CSG-QNMD10,15.01246,108.87124,2.3195,Success
2628-QN118,15.181664,108.797004,CSG-QNST10,15.176437,108.791426,1.9378,Success
2628-QN119,15.066489,108.822296,CSG-QNTN24,15.067596,108.80975,2.4507,Success
2628-QN120,14.72988,108.553906,N/A,N/A,N/A,N/A,No router in radius
2628-QN121,15.357793,108.71494,N/A,N/A,N/A,N/A,No router in radius
2628-QN122,14.763946,108.523904,N/A,N/A,N/A,N/A,No router in radius
2628-QN123,15.07635,108.45676,N/A,N/A,N/A,N/A,No router in radius
2628-QN124,14.98576,108.44592,N/A,N/A,N/A,N/A,No router in radius
2628-QN125,15.272914,108.702709,CSG-QNBS28,15.26564,108.71051,15.4746,Success
2628-QN126,15.172855,108.361532,N/A,N/A,N/A,N/A,No router in radius
2628-QN127,15.190812,108.408503,N/A,N/A,N/A,N/A,No router in radius
2628-QN128,15.137915,108.372259,N/A,N/A,N/A,N/A,No router in radius
2628-QT001,16.7771,107.1579,N/A,N/A,N/A,N/A,No router in radius
2628-QT002,16.63835,107.20911,N/A,N/A,N/A,N/A,No router in radius
2628-QT003,17.05382,106.865408,N/A,N/A,N/A,N/A,No router in radius
2628-QT004,17.039701,106.88909,N/A,N/A,N/A,N/A,No router in radius
2628-QT005,16.81118,107.101632,CSG-QTDH17,16.81484,107.10338,0.6501,Success
2628-QT006,17.061033,106.9638,N/A,N/A,N/A,N/A,No router in radius
2628-QT007,16.76343,107.2432,CSG-QTTP05,16.77026,107.25003,1.4370999999999998,Success
2628-QT008,16.799197,107.11685,CSG-QTDH32,16.80418,107.11417,0.76,Success
2628-QT009,16.815354,107.009945,CSG-QTCL34,16.8097,107.00179,1.484,Success
2628-QT013,16.60515,107.22992,N/A,N/A,N/A,N/A,No router in radius
2628-QT014,16.969475,106.934826,N/A,N/A,N/A,N/A,No router in radius
2628-QT015,16.808051,106.987542,CSG-QTCL34,16.8097,107.00179,2.3056,Success
2628-QT016,16.796477,107.036582,CSG-QTCL13,16.80421,107.04357,1.9450999999999998,Success
2628-QT017,16.375624,107.002191,N/A,N/A,N/A,N/A,No router in radius
2628-QT018,16.81462,107.066469,CSG-QTDH10,16.81659,107.07734,1.1859000000000002,Success
2628-QT019,16.82384,107.092563,CSG-QTDH09,16.81988,107.090958,0.6155,Success
2628-QT020,16.803486,107.054563,CSG-QTCL13,16.80421,107.04357,1.29,Success
2628-QT021,16.791254,107.123212,CSG-QTDH14,16.79907,107.12945,1.7515,Success
2628-QT022,16.915681,107.183423,CSG-QTGL03,16.91624,107.17423,1.3186,Success
2628-QT023,16.698283,107.245619,N/A,N/A,N/A,N/A,No router in radius
2628-QT024,16.757681,107.23637,N/A,N/A,N/A,N/A,No router in radius
2628-QT025,16.609601,107.319227,N/A,N/A,N/A,N/A,No router in radius
2628-QT026,16.89272,106.52699,N/A,N/A,N/A,N/A,No router in radius
2628-QT027,16.618141,106.59454,N/A,N/A,N/A,N/A,No router in radius
2628-QT028,16.455389,106.696057,N/A,N/A,N/A,N/A,No router in radius
2628-QT029,16.846707,107.179337,CSG-QTTP15,16.84789,107.19601,2.6459,Success
2628-QT030,16.743011,107.134166,N/A,N/A,N/A,N/A,No router in radius
2628-QT031,16.887101,107.192678,CSG-QTTP08,16.88189,107.2065,2.2525999999999997,Success
2628-QT032,16.687792,107.09529,N/A,N/A,N/A,N/A,No router in radius
2628-QT033,16.74667,107.187599,CSG-QTQT05,16.74284,107.1853,0.717,Success
2628-QT034,16.696926,107.169876,N/A,N/A,N/A,N/A,No router in radius
2628-QT035,17.10673,106.973368,N/A,N/A,N/A,N/A,No router in radius
2628-QT036,16.852868,107.089524,CSG-QTCL12,16.84258,107.0819,2.0954,Success
2628-QT037,16.826632,107.105631,CSG-QTDH29,16.82334,107.10548,0.4461,Success
2628-QT039,16.812639,107.10842,CSG-QTDH21,16.811034,107.111175,0.4722,Success
2628-QT040,16.790904,107.139434,CSG-QTDH14,16.79907,107.12945,1.7358,Success
2628-QT041,16.81172,107.07606,CSG-QTDH10,16.81659,107.07734,0.7417999999999999,Success
2628-QT042,16.804053,107.10994,CSG-QTDH35,16.80033,107.10853,0.6247999999999999,Success
2628-QT043,16.83926,107.185846,CSG-QTTP15,16.84789,107.19601,1.5157,Success
2628-QT044,16.804758,107.089461,CSG-QTDH27,16.80727,107.09889,1.1582000000000001,Success
2628-QT045,17.087145,107.097783,N/A,N/A,N/A,N/A,No router in radius
2628-QT046,16.701957,107.255734,CSG-QTHL03,16.70894,107.26223,1.4145,Success
2628-QT047,16.797628,107.1118,CSG-QTDH35,16.80033,107.10853,0.6354,Success
2628-QT048,16.818038,106.950088,N/A,N/A,N/A,N/A,No router in radius
2628-QT049,16.835577,107.076264,CSG-QTCL12,16.84258,107.0819,1.4624000000000001,Success
2628-QT050,16.796477,107.036582,CSG-QTCL13,16.80421,107.04357,1.9450999999999998,Success
2628-QT051,17.008778,107.112594,N/A,N/A,N/A,N/A,No router in radius
2628-QT052,16.631865,107.311839,N/A,N/A,N/A,N/A,No router in radius
2628-QT053,16.712562,107.175168,N/A,N/A,N/A,N/A,No router in radius
