Province,Name,Lat,Lon
Kon Tum,2628-KT090,14.737555,108.241108
Kon Tum,2628-KT091,14.534066,107.932324
Kon Tum,2628-KT092,14.436712,107.943117
Kon Tum,2628-KT093,14.588626,108.288128
Kon Tum,2628-KT094,14.9872900,108.2636533
Kon Tum,2628-KT095,14.3783183,107.5463400
Kon Tum,2628-KT096,15.1142400,107.8057100
Phú Yên,2628-PY151,13.315459,109.035514
Phú Yên,2828-PY001,12.996186,109.32942
Phú Yên,2828-PY002,13.29158863,109.2153969
Phú Yên,2828-PY003,13.064548,109.26329
Phú Yên,2828-PY004,13.66365289,109.1796357
Phú Yên,2828-PY005,13.153518,109.28432
Phú Yên,2828-PY006,13.25931449,109.2271147
Phú Yên,2828-PY007,13.43359366,109.1994567
Phú Yên,2828-PY008,13.49259354,109.1788546
Phú Yên,2828-PY009,13.57797271,109.1919473
Phú Yên,2828-PY010,13.101713,109.290965
Phú Yên,2828-PY011,13.415376,109.098041
Phú Yên,2828-PY012,12.975575,109.012757
Phú Yên,2828-PY013,13.115925,108.81607
Phú Yên,2828-PY015,13.50036299,109.0259581
Phú Yên,2828-PY016,13.46221,109.216823
Phú Yên,2828-PY017,13.122965,109.263612
Phú Yên,2828-PY018,13.049448,109.344709
Phú Yên,2828-PY019,13.385441,109.106139
Phú Yên,2828-PY020,12.965768,108.741307
Phú Yên,2828-PY021,13.010459,109.265803
Phú Yên,2828-PY022,13.473742,109.039418
Phú Yên,2828-PY023,13.093295,109.313303
Phú Yên,2828-PY024,13.103086,109.298537
Phú Yên,2828-PY026,13.119322,109.286285
Phú Yên,2828-PY027,13.095217,109.313015
Phú Yên,2828-PY030,13.056156,109.277702
Phú Yên,2828-PY032,12.965054,109.361782
Phú Yên,2828-PY033,12.994301,109.321101
Phú Yên,2828-PY034,13.058055,109.323393
Phú Yên,2828-PY035,13.266589,109.309565
Phú Yên,2828-PY036,13.097258,109.32111
Phú Yên,2828-PY037,13.090986,109.321786
Phú Yên,2828-PY038,13.095063,109.318838
Phú Yên,2828-PY039,13.311033,109.199075
Phú Yên,2828-PY041,13.16729,109.28874
Phú Yên,2828-PY042,13.24757796,109.2339229
Phú Yên,2828-PY043,13.117312,109.305479
Phú Yên,2828-PY044,13.40459505,109.1963032
Phú Yên,2828-PY045,13.51907647,109.1848346
Phú Yên,2828-PY046,13.54731143,109.1806799
Phú Yên,2828-PY047,13.088008,109.31157
Phú Yên,2828-PY048,13.085325,109.309161
Phú Yên,2828-PY049,13.087803,109.300159
Phú Yên,2828-PY050,13.086341,109.297027
Phú Yên,2828-PY051,13.096618,109.289876
Phú Yên,2828-PY052,13.10576,109.282571
Phú Yên,2828-PY053,13.105611,109.268756
Phú Yên,2828-PY054,13.119131,109.281687
Phú Yên,2828-PY055,13.127745,109.278018
Phú Yên,2828-PY056,13.108329,109.293262
Phú Yên,2828-PY057,13.101531,109.306786
Phú Yên,2828-PY059,13.087008,109.315877
Phú Yên,2828-PY060,13.113907,109.306882
Phú Yên,2828-PY063,13.06312,109.338382
Phú Yên,2828-PY064,13.064392,109.333168
Phú Yên,2828-PY065,13.051791,109.331728
Phú Yên,2828-PY066,13.050082,109.301229
Phú Yên,2828-PY067,13.056003,109.332587
Phú Yên,2828-PY068,13.062052,109.322257
Phú Yên,2828-PY069,13.09543,109.296198
Phú Yên,2828-PY070,13.084279,109.30094
Phú Yên,2828-PY071,13.062766,109.28336
Phú Yên,2828-PY072,13.060303,109.267799
Phú Yên,2828-PY073,13.065757,109.254211
Phú Yên,2828-PY074,13.075432,109.237551
Phú Yên,2828-PY075,13.065517,109.232787
Phú Yên,2828-PY076,13.030342,109.217368
Phú Yên,2828-PY077,13.047168,109.241782
Phú Yên,2828-PY078,13.091585,109.236003
Phú Yên,2828-PY079,13.467708,108.923772
Phú Yên,2828-PY080,13.37264,108.970812
Phú Yên,2828-PY081,13.356525,109.0048
Phú Yên,2828-PY082,13.294379,109.074813
Phú Yên,2828-PY083,13.310404,109.074706
Phú Yên,2828-PY084,12.952672,109.351462
Phú Yên,2828-PY085,12.97201,109.337736
Phú Yên,2828-PY086,12.991928,109.288299
Phú Yên,2828-PY087,13.025236,109.289965
Phú Yên,2828-PY089,13.005167,109.356196
Phú Yên,2828-PY090,13.01102,109.368207
Phú Yên,2828-PY091,12.996077,109.381271
Phú Yên,2828-PY092,12.979303,109.391037
Phú Yên,2828-PY093,12.967367,109.400873
Phú Yên,2828-PY095,13.054677,109.330113
Phú Yên,2828-PY096,12.968207,108.871739
Phú Yên,2828-PY098,12.948313,108.961132
Phú Yên,2828-PY099,12.981338,108.773539
Phú Yên,2828-PY100,13.064912,108.950699
Phú Yên,2828-PY101,12.983611,108.728026
Phú Yên,2828-PY102,12.992294,108.938113
Phú Yên,2828-PY103,12.988941,109.061282
Phú Yên,2828-PY104,12.990535,109.094135
Phú Yên,2828-PY105,12.946402,109.03703
Phú Yên,2828-PY106,12.931407,109.20647
Phú Yên,2828-PY107,12.923426,109.226306
Phú Yên,2828-PY108,12.929615,109.261795
Phú Yên,2828-PY109,12.956666,109.254968
Phú Yên,2828-PY111,13.109305,108.771735
Phú Yên,2828-PY112,13.093261,108.916619
Phú Yên,2828-PY113,13.190301,108.985163
Phú Yên,2828-PY116,13.064789,108.987005
Phú Yên,2828-PY117,13.061807,109.04698
Phú Yên,2828-PY118,13.18388,109.123054
Phú Yên,2828-PY119,13.034361,109.038123
Phú Yên,2828-PY121,13.256474,109.171686
Phú Yên,2828-PY122,13.341814,109.268209
Phú Yên,2828-PY123,13.338558,109.288082
Phú Yên,2828-PY124,13.475843,109.273347
Phú Yên,2828-PY125,13.578184,109.230638
Phú Yên,2828-PY126,13.06831738,109.3154031
Phú Yên,2828-PY127,13.32169958,109.0611837
Phú Yên,2828-PY128,13.06553971,109.0608958
Phú Yên,2828-PY129,13.17368389,109.208672
Phú Yên,2828-PY130,13.05807286,109.3321302
Phú Yên,2828-PY131,13.11261226,109.2642611
Phú Yên,2828-PY132,12.88343808,109.3916569
Phú Yên,2828-PY133,13.508223,109.045978
Phú Yên,2828-PY134,13.02499075,108.9238609
Phú Yên,2828-PY135,13.22533976,109.2498135
Phú Yên,2828-PY136,12.94766568,109.3882349
Phú Yên,2828-PY137,13.2988423,109.0445717
Phú Yên,2828-PY138,13.33597044,109.0832079
Phú Yên,2828-PY139,13.05501999,109.086661
Phú Yên,2828-PY140,12.987025,109.186914
Phú Yên,2828-PY141,12.995897,109.186599
Phú Yên,2828-PY142,12.859311,109.402153
Phú Yên,2828-PY144,13.105094,109.294722
Phú Yên,2828-PY145,13.317487,109.258323
Phú Yên,2828-PY146,13.111571,109.30375
Phú Yên,2828-PY148,12.992337,109.338235
Phú Yên,2828-PY149,13.310165,109.225384
Phú Yên,2828-PY150,13.344911,109.222516
Quảng Nam,2628-QA001,15.877207,108.320242
Quảng Nam,2628-QA003,15.877169,108.328611
Quảng Nam,2628-QA004,15.60882,107.846643
Quảng Nam,2628-QA005,15.72652,107.804503
Quảng Nam,2628-QA006,15.63412183,107.8336676
Quảng Nam,2628-QA007,15.7374,108.35621
Quảng Nam,2628-QA008,15.575039,107.831439
Quảng Nam,2628-QA010,15.877789,108.035186
Quảng Nam,2628-QA011,15.576966,108.481468
Quảng Nam,2628-QA012,15.598036,108.14755
Quảng Nam,2628-QA013,15.672333,108.410335
Quảng Nam,2628-QA014,15.57411,108.474003
Quảng Nam,2628-QA016,15.56964,108.46666
Quảng Nam,2628-QA017,15.55035,108.48124
Quảng Nam,2628-QA018,15.88749,108.25356
Quảng Nam,2628-QA019,15.95687,108.26513
Quảng Nam,2628-QA020,15.93404168,108.5246462
Quảng Nam,2628-QA021,15.889595,108.207524
Quảng Nam,2628-QA022,15.889575,108.358531
Quảng Nam,2628-QA023,15.879584,108.372959
Quảng Nam,2628-QA025,15.871338,108.309733
Quảng Nam,2628-QA028,15.777938,108.077489
Quảng Nam,2628-QA029,15.73603,108.046433
Quảng Nam,2628-QA030,15.88255,108.24646
Quảng Nam,2628-QA031,15.873965,108.248219
Quảng Nam,2628-QA032,15.904749,108.224136
Quảng Nam,2628-QA033,15.849423,108.225991
Quảng Nam,2628-QA034,15.450334,108.600965
Quảng Nam,2628-QA035,15.937338,108.1506386
Quảng Nam,2628-QA036,15.71922864,108.3553593
Quảng Nam,2628-QA037,15.937848,108.310409
Quảng Nam,2628-QA038,15.632042,107.969758
Quảng Nam,2628-QA039,15.887793,108.319711
Quảng Nam,2628-QA040,15.888596,108.120195
Quảng Nam,2628-QA041,15.712978,108.060558
Quảng Nam,2628-QA042,15.95873,108.274477
Quảng Nam,2628-QA044,15.835954,107.946856
Quảng Nam,2628-QA045,15.778478,107.749152
Quảng Nam,2628-QA046,15.861652,108.228027
Quảng Nam,2628-QA047,15.864711,107.90223
Quảng Nam,2628-QA048,15.872941,107.76459
Quảng Nam,2628-QA049,15.95836,107.757987
Quảng Nam,2628-QA050,15.927965,107.663498
Quảng Nam,2628-QA051,15.853792,108.401131
Quảng Nam,2628-QA052,15.93240353,108.3134816
Quảng Nam,2628-QA054,15.837221,107.382182
Quảng Nam,2628-QA055,15.921059,108.302007
Quảng Nam,2628-QA056,15.887549,108.368802
Quảng Nam,2628-QA058,15.590388,108.467377
Quảng Nam,2628-QA059,15.838499,108.266142
Quảng Nam,2628-QA060,15.876113,108.363474
Quảng Nam,2628-QA062,15.800674,108.285284
Quảng Nam,2628-QA064,15.82807,108.394688
Quảng Nam,2628-QA065,15.877432,108.340414
Quảng Nam,2628-QA066,15.878512,108.230807
Quảng Nam,2628-QA067,15.922856,108.192972
Quảng Nam,2628-QA068,15.561716,108.478838
Quảng Nam,2628-QA069,15.553608,108.482858
Quảng Nam,2628-QA070,15.788438,108.223769
Quảng Nam,2628-QA071,15.814371,108.099552
Quảng Nam,2628-QA072,15.570555,108.470809
Quảng Nam,2628-QA074,15.857334,108.281043
Quảng Nam,2628-QA075,15.663067,107.8061
Quảng Nam,2628-QA076,15.889278,108.085469
Quảng Nam,2628-QA077,15.861354,107.987604
Quảng Nam,2628-QA078,15.85783901,107.9280772
Quảng Nam,2628-QA079,15.859336,107.95463
Quảng Nam,2628-QA081,15.779914,107.795049
Quảng Nam,2628-QA082,15.813664,107.707377
Quảng Nam,2628-QA083,15.801774,107.721067
Quảng Nam,2628-QA084,15.825956,107.7001
Quảng Nam,2628-QA086,15.870483,107.649122
Quảng Nam,2628-QA087,15.272116,107.726824
Quảng Nam,2628-QA090,15.440703,108.452259
Quảng Nam,2628-QA091,15.927542,108.26963
Quảng Nam,2628-QA092,15.943368,108.261388
Quảng Nam,2628-QA093,15.93016,108.256185
Quảng Nam,2628-QA094,15.938806,108.263808
Quảng Nam,2628-QA097,15.89016,108.299111
Quảng Nam,2628-QA098,15.903654,108.319205
Quảng Nam,2628-QA099,15.891104,108.246343
Quảng Nam,2628-QA101,15.955684,108.245791
Quảng Nam,2628-QA102,15.95173,108.295953
Quảng Nam,2628-QA103,15.928695,108.317777
Quảng Nam,2628-QA104,15.90847378,108.2483529
Quảng Nam,2628-QA105,15.89718283,108.2700006
Quảng Nam,2628-QA106,15.8936327,108.1412288
Quảng Nam,2628-QA107,15.84050622,108.1992788
Quảng Nam,2628-QA108,15.915727,108.335354
Quảng Nam,2628-QA109,15.892585,108.315179
Quảng Nam,2628-QA110,15.876278,108.346475
Quảng Nam,2628-QA111,15.573964,108.472284
Quảng Nam,2628-QA112,15.483302,108.546411
Quảng Nam,2628-QA114,15.553264,108.463086
Quảng Nam,2628-QA116,15.592335,108.489901
Quảng Nam,2628-QA117,15.605242,108.47838
Quảng Nam,2628-QA118,15.597638,108.520922
Quảng Nam,2628-QA120,15.45325,108.620488
Quảng Nam,2628-QA121,15.410679,108.66628
Quảng Nam,2628-QA126,15.77039,108.432118
Quảng Nam,2628-QA127,15.668105,108.494093
Quảng Nam,2628-QA129,15.496137,108.465747
Quảng Nam,2628-QA130,15.468351,108.344443
Quảng Nam,2628-QA131,15.482664,108.310354
Quảng Nam,2628-QA133,15.606307,108.18497
Quảng Nam,2628-QA134,15.604935,108.219993
Quảng Nam,2628-QA135,15.86681,108.00601
Quảng Nam,2628-QA136,15.877158,108.325562
Quảng Nam,2628-QA137,15.876577,108.327605
Quảng Nam,2628-QA138,15.757145,108.323387
Quảng Nam,2628-QA139,15.895962,108.280075
Quảng Nam,2628-QA140,15.602224,108.483248
Quảng Nam,2628-QA141,15.942481,107.588915
Quảng Nam,2628-QA142,15.902227,107.667379
Quảng Nam,2628-QA143,15.949844,107.783519
Quảng Nam,2628-QA144,15.448895,108.535631
Quảng Nam,2628-QA145,15.323379,107.731145
Quảng Nam,2628-QA146,15.924555,108.310473
Quảng Nam,2628-QA147,15.913362,108.322502
Quảng Nam,2628-QA148,15.890764,108.305274
Quảng Nam,2628-QA149,15.955093,108.272911
Quảng Nam,2628-QA150,15.453325,108.386836
Quảng Nam,2628-QA151,15.879098,107.846343
Quảng Nam,2628-QA152,15.995473,107.94372
Quảng Nam,2628-QA153,15.979413,107.933662
Quảng Nam,2628-QA154,15.865947,107.401881
Quảng Nam,2628-QA155,15.715221,108.093865
Quảng Nam,2628-QA156,15.593188,108.275942
Quảng Nam,2628-QA157,15.604208,108.266708
Quảng Nam,2628-QA158,15.568926,108.061988
Quảng Nam,2628-QA159,15.440584,107.750989
Quảng Nam,2628-QA160,15.384709,107.804885
Quảng Nam,2628-QA161,15.35017,107.827526
Quảng Nam,2628-QA162,15.511575,108.26982
Quảng Nam,2628-QA163,15.495289,108.282873
Quảng Nam,2628-QA164,15.534975,108.335351
Quảng Nam,2628-QA165,15.466746,108.278976
Quảng Nam,2628-QA166,15.429728,108.247112
Quảng Nam,2628-QA167,15.445295,108.63942
Quảng Nam,2628-QA168,15.45271,108.626637
Quảng Nam,2628-QA169,15.481625,108.407275
Quảng Nam,2628-QA170,15.495505,108.343496
Quảng Nam,2628-QA171,15.479674,108.181482
Quảng Nam,2628-QA172,15.460355,108.22974
Quảng Nam,2628-QA173,15.89981226,108.360687
Quảng Nam,2628-QA174,15.617537,107.541599
Quảng Nam,2628-QA175,15.642003,107.562057
Quảng Nam,2628-QA176,15.654077,107.574443
Quảng Nam,2628-QA177,15.994221,107.506916
Quảng Nam,2628-QA178,15.412122,108.252118
Quảng Nam,2628-QA179,15.894108,108.238692
Quảng Nam,2628-QA180,15.969101,108.244637
Quảng Nam,2628-QA181,15.889889,108.371904
Quảng Nam,2628-QA182,15.733874,108.368491
Quảng Nam,2628-QA183,15.486738,108.022505
Quảng Nam,2628-QA184,15.592325,108.155705
Quảng Nam,2628-QA185,15.414661,108.719052
Quảng Nam,2628-QA186,15.63833,108.41199
Quảng Nam,2628-QA187,15.956022,107.474751
Quảng Nam,2628-QA188,15.7089080,107.3335700
Quảng Nam,2628-QA189,15.6755040,107.4982600
Quảng Nam,2628-QA190,15.2860820,107.8913960
Quảng Nam,2628-QA191,15.0383325,108.0693986
Quảng Nam,2628-QA192,15.2400190,108.1783730
Quảng Nam,2628-QA193,15.1130170,108.1801220
Quảng Ngãi,2628-QN002,14.890104,108.897498
Quảng Ngãi,2628-QN003,14.761199,108.557876
Quảng Ngãi,2628-QN004,14.7556,108.9778
Quảng Ngãi,2628-QN006,15.09064,108.82166
Quảng Ngãi,2628-QN007,14.709574,108.589361
Quảng Ngãi,2628-QN008,14.806901,108.748972
Quảng Ngãi,2628-QN009,15.18114,108.88672
Quảng Ngãi,2628-QN010,15.101349,108.801039
Quảng Ngãi,2628-QN011,15.388438,109.100341
Quảng Ngãi,2628-QN012,15.378135,109.14007
Quảng Ngãi,2628-QN013,15.047663,108.857399
Quảng Ngãi,2628-QN014,15.099897,108.806839
Quảng Ngãi,2628-QN017,15.206687,108.780373
Quảng Ngãi,2628-QN018,15.050419,108.779327
Quảng Ngãi,2628-QN019,14.696688,109.072297
Quảng Ngãi,2628-QN020,15.103892,108.822625
Quảng Ngãi,2628-QN021,15.122646,108.80627
Quảng Ngãi,2628-QN023,15.116348,108.762298
Quảng Ngãi,2628-QN024,15.084341,108.835976
Quảng Ngãi,2628-QN025,15.065192,108.777821
Quảng Ngãi,2628-QN026,15.119102,108.8025
Quảng Ngãi,2628-QN027,15.127603,108.805137
Quảng Ngãi,2628-QN028,15.19672506,108.7982647
Quảng Ngãi,2628-QN029,15.20314199,108.8013047
Quảng Ngãi,2628-QN030,15.21685594,108.7908759
Quảng Ngãi,2628-QN031,15.368751,108.803877
Quảng Ngãi,2628-QN032,15.369994,108.796438
Quảng Ngãi,2628-QN033,15.39065336,108.8091882
Quảng Ngãi,2628-QN034,15.156881,108.807263
Quảng Ngãi,2628-QN035,15.153156,108.807359
Quảng Ngãi,2628-QN036,15.159148,108.802502
Quảng Ngãi,2628-QN037,15.316796,108.757748
Quảng Ngãi,2628-QN038,15.3288937,108.7753599
Quảng Ngãi,2628-QN039,15.282099,108.396625
Quảng Ngãi,2628-QN040,15.327703,108.794888
Quảng Ngãi,2628-QN041,15.273383,108.880077
Quảng Ngãi,2628-QN042,15.135013,108.728249
Quảng Ngãi,2628-QN043,14.762531,108.885922
Quảng Ngãi,2628-QN044,15.129478,108.789659
Quảng Ngãi,2628-QN045,15.101529,108.81245
Quảng Ngãi,2628-QN046,15.108989,108.807637
Quảng Ngãi,2628-QN047,15.057511,108.852176
Quảng Ngãi,2628-QN049,14.712227,108.991207
Quảng Ngãi,2628-QN050,15.11917,108.77414
Quảng Ngãi,2628-QN051,15.111099,108.800021
Quảng Ngãi,2628-QN052,15.11574,108.798587
Quảng Ngãi,2628-QN053,15.119744,108.809281
Quảng Ngãi,2628-QN054,15.117713,108.805952
Quảng Ngãi,2628-QN055,15.135493,108.828094
Quảng Ngãi,2628-QN056,15.147619,108.841887
Quảng Ngãi,2628-QN057,15.215962,108.761915
Quảng Ngãi,2628-QN058,15.189394,108.75025
Quảng Ngãi,2628-QN059,15.115941,108.815945
Quảng Ngãi,2628-QN060,15.123068,108.809378
Quảng Ngãi,2628-QN061,15.375416,108.818391
Quảng Ngãi,2628-QN062,15.01447,108.55578
Quảng Ngãi,2628-QN063,14.92065,108.938369
Quảng Ngãi,2628-QN064,15.39073,109.124239
Quảng Ngãi,2628-QN065,15.387926,109.135542
Quảng Ngãi,2628-QN067,15.3141,108.8637
Quảng Ngãi,2628-QN068,14.937408,108.842838
Quảng Ngãi,2628-QN069,15.011463,108.919558
Quảng Ngãi,2628-QN070,15.105278,108.546389
Quảng Ngãi,2628-QN071,15.188742,108.89439
Quảng Ngãi,2628-QN072,15.104087,108.819041
Quảng Ngãi,2628-QN073,15.103489,108.806939
Quảng Ngãi,2628-QN074,14.679692,109.000621
Quảng Ngãi,2628-QN075,15.358238,108.737076
Quảng Ngãi,2628-QN076,14.902637,108.961713
Quảng Ngãi,2628-QN077,15.384165,109.140362
Quảng Ngãi,2628-QN078,15.011509,108.534586
Quảng Ngãi,2628-QN079,15.111419,108.854056
Quảng Ngãi,2628-QN080,15.09948,108.797522
Quảng Ngãi,2628-QN081,15.117518,108.822699
Quảng Ngãi,2628-QN082,15.108872,108.811541
Quảng Ngãi,2628-QN083,15.127513,108.800141
Quảng Ngãi,2628-QN084,15.122099,108.781827
Quảng Ngãi,2628-QN085,15.115397,108.784455
Quảng Ngãi,2628-QN086,15.115064,108.79071
Quảng Ngãi,2628-QN087,14.763551,109.010089
Quảng Ngãi,2628-QN088,14.9649,108.55496
Quảng Ngãi,2628-QN089,15.40005053,108.8034073
Quảng Ngãi,2628-QN090,15.121663,108.791858
Quảng Ngãi,2628-QN091,15.118468,108.79572
Quảng Ngãi,2628-QN092,15.122667,108.798717
Quảng Ngãi,2628-QN093,15.32946,108.61318
Quảng Ngãi,2628-QN094,15.376892,108.804099
Quảng Ngãi,2628-QN095,15.361276,108.78851
Quảng Ngãi,2628-QN096,15.123205,108.825708
Quảng Ngãi,2628-QN097,15.240656,108.939507
Quảng Ngãi,2628-QN098,15.15131,108.800875
Quảng Ngãi,2628-QN099,15.049269,108.84881
Quảng Ngãi,2628-QN100,15.261192,108.77818
Quảng Ngãi,2628-QN101,15.147619,108.841887
Quảng Ngãi,2628-QN102,14.857094,108.521023
Quảng Ngãi,2628-QN103,14.948062,108.888267
Quảng Ngãi,2628-QN104,14.945895,108.707436
Quảng Ngãi,2628-QN105,15.054371,108.751434
Quảng Ngãi,2628-QN106,15.123964,108.841299
Quảng Ngãi,2628-QN107,15.126623,108.893985
Quảng Ngãi,2628-QN108,15.106435,108.824028
Quảng Ngãi,2628-QN109,15.151251,108.614301
Quảng Ngãi,2628-QN110,15.142336,108.834095
Quảng Ngãi,2628-QN111,15.114269,108.802913
Quảng Ngãi,2628-QN112,15.101888,108.884514
Quảng Ngãi,2628-QN113,15.330163,108.6757
Quảng Ngãi,2628-QN114,14.671018,108.53385
Quảng Ngãi,2628-QN115,14.745683,108.722844
Quảng Ngãi,2628-QN116,15.193603,108.654549
Quảng Ngãi,2628-QN117,15.027506,108.875125
Quảng Ngãi,2628-QN118,15.181664,108.797004
Quảng Ngãi,2628-QN119,15.066489,108.822296
Quảng Ngãi,2628-QN120,14.72988,108.553906
Quảng Ngãi,2628-QN121,15.357793,108.71494
Quảng Ngãi,2628-QN122,14.763946,108.523904
Quảng Ngãi,2628-QN123,15.07635,108.45676
Quảng Ngãi,2628-QN124,14.98576,108.44592
Quảng Ngãi,2628-QN125,15.2729140,108.7027090
Quảng Ngãi,2628-QN126,15.1728550,108.3615320
Quảng Ngãi,2628-QN127,15.1908120,108.4085030
Quảng Ngãi,2628-QN128,15.1379150,108.3722590
Quảng Trị,2628-QT001,16.7771,107.1579
Quảng Trị,2628-QT002,16.63835,107.20911
Quảng Trị,2628-QT003,17.05382,106.865408
Quảng Trị,2628-QT004,17.039701,106.88909
Quảng Trị,2628-QT005,16.81118,107.101632
Quảng Trị,2628-QT006,17.061033,106.9638
Quảng Trị,2628-QT007,16.76343,107.2432
Quảng Trị,2628-QT008,16.799197,107.11685
Quảng Trị,2628-QT009,16.815354,107.009945
Quảng Trị,2628-QT013,16.60515,107.22992
Quảng Trị,2628-QT014,16.969475,106.934826
Quảng Trị,2628-QT015,16.808051,106.987542
Quảng Trị,2628-QT016,16.796477,107.036582
Quảng Trị,2628-QT017,16.375624,107.002191
Quảng Trị,2628-QT018,16.81462,107.066469
Quảng Trị,2628-QT019,16.82384,107.092563
Quảng Trị,2628-QT020,16.803486,107.054563
Quảng Trị,2628-QT021,16.791254,107.123212
Quảng Trị,2628-QT022,16.915681,107.183423
Quảng Trị,2628-QT023,16.698283,107.245619
Quảng Trị,2628-QT024,16.757681,107.23637
Quảng Trị,2628-QT025,16.609601,107.319227
Quảng Trị,2628-QT026,16.89272,106.52699
Quảng Trị,2628-QT027,16.618141,106.59454
Quảng Trị,2628-QT028,16.455389,106.696057
Quảng Trị,2628-QT029,16.846707,107.179337
Quảng Trị,2628-QT030,16.743011,107.134166
Quảng Trị,2628-QT031,16.887101,107.192678
Quảng Trị,2628-QT032,16.687792,107.09529
Quảng Trị,2628-QT033,16.74667,107.187599
Quảng Trị,2628-QT034,16.696926,107.169876
Quảng Trị,2628-QT035,17.10673,106.973368
Quảng Trị,2628-QT036,16.852868,107.089524
Quảng Trị,2628-QT037,16.826632,107.105631
Quảng Trị,2628-QT039,16.812639,107.10842
Quảng Trị,2628-QT040,16.790904,107.139434
Quảng Trị,2628-QT041,16.81172,107.07606
Quảng Trị,2628-QT042,16.804053,107.10994
Quảng Trị,2628-QT043,16.83926,107.185846
Quảng Trị,2628-QT044,16.804758,107.089461
Quảng Trị,2628-QT045,17.087145,107.097783
Quảng Trị,2628-QT046,16.701957,107.255734
Quảng Trị,2628-QT047,16.797628,107.1118
Quảng Trị,2628-QT048,16.818038,106.950088
Quảng Trị,2628-QT049,16.835577,107.076264
Quảng Trị,2628-QT050,16.796477,107.036582
Quảng Trị,2628-QT051,17.008778,107.112594
Quảng Trị,2628-QT052,16.631865,107.311839
Quảng Trị,2628-QT053,16.712562,107.175168
Quảng Trị,2628-QT054,16.584251,106.668891
Quảng Trị,2628-QT055,16.857908,107.105864
Quảng Trị,2628-QT056,16.663964,107.143678
Quảng Trị,2628-QT057,16.7614,107.029833
Quảng Trị,2628-QT058,16.791484,107.055216
Quảng Trị,2628-QT059,16.838232,107.099096
Quảng Trị,2628-QT060,16.825658,107.057359
Quảng Trị,2628-QT061,16.84061,106.997764
Quảng Trị,2628-QT062,16.736812,106.980584
Quảng Trị,2628-QT063,16.733154,106.955526
Quảng Trị,2628-QT064,16.780087,107.239543
Quảng Trị,2628-QT065,16.797901,107.094773
Quảng Trị,2628-QT066,16.831351,107.084471
Quảng Trị,2628-QT067,16.785407,107.193732
Quảng Trị,2628-QT068,16.74415,107.191173
Quảng Trị,2628-QT069,16.740079,107.214961
Quảng Trị,2628-QT070,16.808622,107.103552
Quảng Trị,2628-QT071,16.808416,107.095664
Quảng Trị,2628-QT072,16.813044,107.084003
Quảng Trị,2628-QT073,16.685051,107.253907
Quảng Trị,2628-QT074,16.797903,107.12122
Quảng Trị,2628-QT075,17.070475,106.996566
Quảng Trị,2628-QT076,17.007278,106.998756
Quảng Trị,2628-QT077,17.023761,107.093504
Quảng Trị,2628-QT078,16.987749,107.105638
Quảng Trị,2628-QT079,16.960716,107.098229
Quảng Trị,2628-QT080,16.887684,107.010707
Quảng Trị,2628-QT081,16.581884,106.688662
Quảng Trị,2628-QT082,16.786812,107.107562
Quảng Trị,2628-QT083,16.784496,107.102679
Quảng Trị,2628-QT084,16.6546152,106.7961400
Quảng Trị,2628-QT085,16.9273700,107.0927800
Quảng Trị,2628-QT086,16.3686851,107.0257304
Quảng Trị,2628-QT087,16.9885000,107.0344000
Quảng Nam,2628-QA194,15.662076,108.033433
Quảng Nam,2628-QA195,15.83557,107.562324
Quảng Nam,2628-QA196,15.724586,107.461285
Quảng Nam,2628-QA197,15.720779,107.508826
Quảng Nam,2628-QA198,15.383121,108.045124
Quảng Nam,2628-QA199,15.362022,108.1226
Quảng Nam,2628-QA200,15.35293,108.19616
Quảng Nam,2628-QA201,15.237836,108.036826
Quảng Nam,2628-QA202,15.24942,108.122417
Quảng Nam,2628-QA203,15.22725,108.22553
Quảng Nam,2628-QA204,15.243683,108.212091
Quảng Nam,2628-QA205,15.236549,108.195603
Quảng Nam,2628-QA206,15.28583,108.27635
Quảng Nam,2628-QA207,15.218152,108.268206
Quảng Nam,2628-QA208,15.164226,108.116326
Quảng Nam,2628-QA209,15.076987,108.09651
Quảng Nam,2628-QA210,15.319326,108.230356
Quảng Nam,2628-QA211,15.03772,108.00992
Quảng Nam,2628-QA212,15.122716,108.201582
