Name,lat1,lon1,lat2,lon2,Desc
PC08 (xử lý vi phạm)-KHNT3A,12.24807,109.1858,12.24813001,109.18921,FO thuê#VNPT#KHNT60-KHNT3A
NTG Nha Trang cũ-KHNT03,12.27693,109.1884,12.27620001,109.2018,FO thuê#VNPT#KHNT79-KHNT03
Nhà tạm giam Diên Khánh-Suối Hiệp,12.24635,109.0729,12.22102,109.0838,FO thuê#CMC#KHDK13-KHDK06
Suối Hiệp-KHCL23,12.22102,109.0838,12.1537068,109.0672539,FO thuê#CMC#KHDK06-KHCL23
PC11a-KHNT59,12.1757,109.1737,12.2108712,109.1887008,FO thuê#CMC#KHNTMA01-KHNT59
CATP Nha trang cũ-KHNT24,12.24647,109.1894,12.2522001,109.1937001,FO thuê#CMC#KHNT83-KHNT24
PC11a-KHNT1F,12.1757,109.1737,12.1996477,109.1942289,FO thuê#CMC#KHNTMA01-KHNT1F
PC11a-KHNT26,12.1757,109.1737,12.22520174,109.1833831,FO thuê#CMC#KHNTMA01-KHNT26
PA08-PC06,12.24755,109.19,12.24753,109.1896,FO thuê#CMC#KHNT25-KHNT84
PC06-PC08 (xử lý vi phạm),12.24753,109.1896,12.24807,109.1858,FO thuê#CMC#KHNT84-KHNT60
PC08 (xử lý vi phạm)-KHNT24,12.24807,109.1858,12.2522001,109.1937001,FO thuê#CMC#KHNT60-KHNT24
PK02 cs1-NTG Nha Trang cũ,12.27875,109.1889,12.27693,109.1884,FO thuê#CMC#KHNT94-KHNT79
NTG Nha Trang cũ-KHNT28,12.27693,109.1884,12.26617101,109.19621,FO thuê#CMC#KHNT79-KHNT28
Diên Điền-KHNT07,12.27603,109.1203,12.30220011,109.1703001,FO thuê#CMC#KHDK08-KHNT07
Bắc Nha Trang-Nhà nghỉ dưỡng 378 BCA,12.28234,109.1981,12.25676,109.1976,FO thuê#CMC#KHNT88-KHNT1N
Nhà nghỉ dưỡng 378 BCA-Tây Nha Trang,12.25676,109.1976,12.25114,109.1864,FO thuê#CMC#KHNT1N-KHNT17
Tây Nha Trang-KHNT24,12.25114,109.1864,12.2522001,109.1937001,FO thuê#CMC#KHNT17-KHNT24
Bắc Nha Trang-KHNT3Q,12.28234,109.1981,12.29023801,109.205394,FO thuê#CMC#KHNT88-KHNT3Q
PA06 cs2-KHNT68,12.23647,109.1846,12.23434901,109.172642,FO thuê#CMC#KHNT55-KHNT68
NTG Nha Trang cũ-KHNT3G,12.27693,109.1884,12.27834601,109.199733,FO thuê#CMC#KHNT79-KHNT3G
PC08 csc-KHNT3C,12.24904,109.1841,12.2570531,109.1822747,FO thuê#CMC#KHNT05-KHNT3C
PC07-Nha Trang,12.2391,109.1866,12.24928,109.1925,FO thuê#CMC#KHNT90-KHNT4Z
Nhà tạm giam Diên Khánh-KHDK38,12.24635,109.0729,12.245628,109.097118,FO thuê#CMC#KHDK13-KHDK38
Diên Điền-KHDK30,12.27603,109.1203,12.27802,109.12975,FO thuê#CMC#KHDK08-KHDK30
Nhà tạm giam Diên Khánh-KHDK05,12.24635,109.0729,12.25983,109.07202,FO thuê#CMC#KHDK13-KHDK05
PC11a-KHNT74,12.1757,109.1737,12.20345001,109.16021,FO thuê#CMC#KHNTMA01-KHNT74
Bắc Nha Trang-KHNT77,12.28234,109.1981,12.29400101,109.188739,FO thuê#CMC#KHNT88-KHNT77
Cam Phước Đông-KHCR05,11.94161,109.1131,11.94650301,109.092594,FO thuê#CMC#KHCR47-KHCR05
Bắc Cam Ranh-KHCR16,11.9756,109.1961,11.97462501,109.1886701,FO thuê#CMC#KHCR02-KHCR16
Nhà tạm giam Diên Khánh-KHDK10,12.24635,109.0729,12.23483,109.08898,FO thuê#CMC#KHDK13-KHDK10
Nhà tạm giam Diên Khánh-KHDK23,12.24635,109.0729,12.2524949,109.0954765,FO thuê#CMC#KHDK13-KHDK23
Diên Lâm-KHDK17,12.26904,109.0334,12.27189,109.04746,FO thuê#CMC#KHDK25-KHDK17
Suối Hiệp-KHDK28,12.22102,109.0838,12.22351,109.085728,FO thuê#CMC#KHDK06-KHDK28
Diên Lâm-KHDK24,12.26904,109.0334,12.2569,109.0574,FO thuê#CMC#KHDK25-KHDK24
Diên Lâm-KHDK09,12.26904,109.0334,12.26987,109.01763,FO thuê#CMC#KHDK25-KHDK09
Diên Điền-KHDK33,12.27603,109.1203,12.28390901,109.108828,FO thuê#CMC#KHDK08-KHDK33
Bắc Nha Trang-KHNT4A,12.28234,109.1981,12.28893201,109.200351,FO thuê#CMC#KHNT88-KHNT4A
PC11a-KHNT3L,12.1757,109.1737,12.18649,109.158723,FO thuê#CMC#KHNTMA01-KHNT3L
PK02 cs1-KHNT95,12.27875,109.1889,12.26984401,109.18243,FO thuê#CMC#KHNT94-KHNT95
Bắc Nha Trang-KHNT1S,12.28234,109.1981,12.28442601,109.195839,FO thuê#CMC#KHNT88-KHNT1S
PC11a-KHNT4K,12.1757,109.1737,12.17269401,109.184329,FO thuê#CMC#KHNTMA01-KHNT4K
Tây Nha Trang-KHNT3D,12.25114,109.1864,12.25827501,109.190817,FO thuê#CMC#KHNT17-KHNT3D
NTG Nha Trang cũ-KHNT21,12.27693,109.1884,12.28057201,109.194297,FO thuê#CMC#KHNT79-KHNT21
PC07-KHNT4B,12.2391,109.1866,12.2380165,109.1872048,FO thuê#CMC#KHNT90-KHNT4B
PC11a-KHNT4Q,12.1757,109.1737,12.19975101,109.177632,FO thuê#CMC#KHNTMA01-KHNT4Q
Tây Nha Trang-KHNT4M,12.25114,109.1864,12.26323701,109.183618,FO thuê#CMC#KHNT17-KHNT4M
Suối Hiệp-Diên Lâm,12.22102,109.0838,12.26904,109.0334,FO thuê#CMC#KHDK06-KHDK25
PC11a-Suối Hiệp,12.1757,109.1737,12.22102,109.0838,FO thuê#CMC#KHNTMA01-KHDK06
Tây Ninh Hòa-KHNH93,12.54083,109.0075,12.55036,109.02233,FO thuê#CMC#KHNH06-KHNH93
Ninh Hòa-KHNH1C,12.50973,109.1375,12.49985601,109.1339041,FO thuê#CMC#KHNH54-KHNH1C
Ninh Hòa-KHNH96,12.50973,109.1375,12.48898,109.119,FO thuê#CMC#KHNH54-KHNH96
Cam An-KHCL55,11.96294,109.095,11.965597,109.093781,FO thuê#CMC#KHCR27-KHCL55
Cam Ranh-KHCR77,11.92552,109.1637,11.91436,109.14944,FO thuê#CMC#KHCR52-KHCR77
Ninh Hòa-KHNH1E,12.50973,109.1375,12.48759,109.13198,FO thuê#CMC#KHNH54-KHNH1E
PC07-KHNT6D,12.2391,109.1866,12.23900441,109.1861532,FO thuê#CMC#KHNT90-KHNT6D
PC07-KHNT2B,12.2391,109.1866,12.2443602,109.1957346,FO thuê#CMC#KHNT90-KHNT2B
PC07-KHNT1H,12.2391,109.1866,12.2392592,109.191774,FO thuê#CMC#KHNT90-KHNT1H
PA08-KHNT1I,12.24755,109.19,12.2390501,109.181202,FO thuê#CMC#KHNT25-KHNT1I
PA08-KHNT1J,12.24755,109.19,12.24395251,109.1803282,FO thuê#CMC#KHNT25-KHNT1J
PC08 csc-KHNT1K,12.24904,109.1841,12.25090401,109.177954,FO thuê#CMC#KHNT05-KHNT1K
PA06 cs2-KHNT1U,12.23647,109.1846,12.2360069,109.1867344,FO thuê#CMC#KHNT55-KHNT1U
PA08-KHNT1V,12.24755,109.19,12.24066,109.18532,FO thuê#CMC#KHNT25-KHNT1V
PA08-KHNT47,12.24755,109.19,12.24512014,109.1836333,FO thuê#CMC#KHNT25-KHNT47
PA06 cs2-KHNT89,12.23647,109.1846,12.22998172,109.1822861,FO thuê#CMC#KHNT55-KHNT89
NTG Nha Trang cũ-KHNT4P,12.27693,109.1884,12.27974401,109.197704,FO thuê#CMC#KHNT79-KHNT4P
Cam Hiệp-KHCL40,12.03192,109.1282,12.0483501,109.12726,FO thuê#CMC#KHCL02-KHCL40
Ninh Hòa-KHNH84,12.50973,109.1375,12.48151,109.12602,FO thuê#CMC#KHNH54-KHNH84
Ninh Hòa-KHNH85,12.50973,109.1375,12.49907,109.15372,FO thuê#CMC#KHNH54-KHNH85
Vạn Ninh-KHVN39,12.69077,109.2209,12.68866,109.22417,FO thuê#CMC#KHVN04-KHVN39
Cam Ranh-KHCL03,11.92552,109.1637,11.99699,109.12421,FO thuê#CMC#KHCR52-KHCL03
PC11a-Cam Lâm,12.1757,109.1737,12.07444,109.1681,FO thuê#CMC#KHNTMA01-KHCLMA01
Cam Phước Đông-KHCR19,11.94161,109.1131,11.99443734,109.1526529,FO thuê#CMC#KHCR47-KHCR19
Cam Ranh-KHCR49,11.92552,109.1637,11.91870901,109.145014,FO thuê#CMC#KHCR52-KHCR49
Cam Hiệp-KHCL47,12.03192,109.1282,12.06328,109.1601,FO thuê#CMC#KHCL02-KHCL47
Cam An-Cam Hiệp,11.96294,109.095,12.03192,109.1282,FO thuê#CMC#KHCR27-KHCL02
Cam Ranh-KHCR14,11.92552,109.1637,11.90960356,109.1272345,FO thuê#CMC#KHCR52-KHCR14
Cam Linh-KHCR04,11.90677,109.1464,11.83796801,109.111695,FO thuê#CMC#KHCR18-KHCR04
Cam Ranh-Cam Linh,11.92552,109.1637,11.90677,109.1464,FO thuê#CMC#KHCR52-KHCR18
Bắc Cam Ranh-KHCL18,11.9756,109.1961,12.0299,109.1773,FO thuê#CMC#KHCR02-KHCL18
Cam Lâm-KHCL17,12.07444,109.1681,12.11886,109.1134173,FO thuê#CMC#KHCLMA01-KHCL17
Bắc Cam Ranh-KHCR53,11.9756,109.1961,11.94227001,109.17915,FO thuê#CMC#KHCR02-KHCR53
Cảng HKQT Cam Ranh-Bắc Cam Ranh,11.99821,109.2188,11.9756,109.1961,FO thuê#CMC#KHCR10-KHCR02
Cam Lâm-Cảng HKQT Cam Ranh,12.07444,109.1681,11.99821,109.2188,FO thuê#CMC#KHCLMA01-KHCR10
Cảng HKQT Cam Ranh-KHCL33,11.99821,109.2188,12.0551579,109.1992261,FO thuê#CMC#KHCR10-KHCL33
Cam Hiệp-KHCL09,12.03192,109.1282,12.0107571,109.0860198,FO thuê#CMC#KHCL02-KHCL09
Cam Hiệp-KHCL13,12.03192,109.1282,12.0156218,109.113312,FO thuê#CMC#KHCL02-KHCL13
Cam Ranh-KHCR17,11.92552,109.1637,11.91789,109.15163,FO thuê#CMC#KHCR52-KHCR17
Cam Linh-KHCR34,11.90677,109.1464,11.9030769,109.1457086,FO thuê#CMC#KHCR18-KHCR34
Cam Ranh-KHCR33,11.92552,109.1637,11.91452,109.15903,FO thuê#CMC#KHCR52-KHCR33
Bắc Cam Ranh-KHCR25,11.9756,109.1961,11.98831,109.1746,FO thuê#CMC#KHCR02-KHCR25
Cam Linh-KHCR36,11.90677,109.1464,11.90945,109.14203,FO thuê#CMC#KHCR18-KHCR36
Cam Ranh-KHCR37,11.92552,109.1637,11.90782,109.15242,FO thuê#CMC#KHCR52-KHCR37
Cam An-KHCR70,11.96294,109.095,11.95555662,109.1041677,FO thuê#CMC#KHCR27-KHCR70
KHVN53-Vạn Ninh,12.7108,109.23668,12.69077,109.2209,FO thuê#VNPT#KHVN53-KHVN04
KHVN38-Vạn Ninh,12.72197,109.23442,12.69077,109.2209,FO thuê#VNPT#KHVN38-KHVN04
KHVN50-Vạn Ninh,12.71453,109.2534,12.69077,109.2209,FO thuê#VNPT#KHVN50-KHVN04
KHVN22-Vạn Ninh,12.70296,109.22034,12.69077,109.2209,FO thuê#VNPT#KHVN22-KHVN04
KHVN47-Vạn Ninh,12.70494,109.24838,12.69077,109.2209,FO thuê#VNPT#KHVN47-KHVN04
KHDK44-Diên Lâm,12.2704521,109.0337186,12.26904,109.0334,FO thuê#VNPT#KHDK44-KHDK25
KHDK41-Nhà tạm giam Diên Khánh,12.2585011,109.0813154,12.24635,109.0729,FO thuê#VNPT#KHDK41-KHDK13
KHDK47-Suối Hiệp,12.20177801,109.063683,12.22102,109.0838,FO thuê#VNPT#KHDK47-KHDK06
KHCL36-Cam Hiệp,12.01606101,109.128601,12.03192,109.1282,FO thuê#VNPT#KHCL36-KHCL02
KHCL65-Cam Lâm,12.09608612,109.1916937,12.07444,109.1681,FO thuê#VNPT#KHCL65-KHCLMA01
KHCL66-Cam Lâm,12.07798701,109.196856,12.07444,109.1681,FO thuê#VNPT#KHCL66-KHCLMA01
KHCR64-Cam Linh,11.9069515,109.1477022,11.90677,109.1464,FO thuê#VNPT#KHCR64-KHCR18
KHCR71-Cam Phước Đông,11.92726001,109.1087601,11.94161,109.1131,FO thuê#VNPT#KHCR71-KHCR47
KHNT20-PC06,12.2443233,109.1882667,12.24753,109.1896,FO thuê#VNPT#KHNT20-KHNT84
KHNT5S-PA06 cs2,12.233701,109.185861,12.23647,109.1846,FO thuê#VNPT#KHNT5S-KHNT55
KHNT6V-PA08,12.23616701,109.178073,12.24755,109.19,FO thuê#VNPT#KHNT6V-KHNT25
KHNH18-Ninh Hòa,12.49078,109.12521,12.50973,109.1375,FO thuê#VNPT#KHNH18-KHNH54
KHNH1I-Hòa Thắng,12.46218,109.12141,12.48016,109.1325,FO thuê#VNPT#KHNH1I-KHNH10
KHNH1O-Tây Ninh Hòa,12.53785,109.01861,12.54083,109.0075,FO thuê#VNPT#KHNH1O-KHNH06
KHNH1S-Tây Ninh Hòa,12.527823,109.037572,12.54083,109.0075,FO thuê#VNPT#KHNH1S-KHNH06
KHNH89-Tân Định,12.51451,109.12176,12.48945,109.1137,FO thuê#VNPT#KHNH89-KHNH12
KHNT85-PC06,12.23781501,109.196403,12.24753,109.1896,FO thuê#VNPT#KHNT85-KHNT84
KHNT86-PC08 (xử lý vi phạm),12.24619123,109.1957109,12.24807,109.1858,FO thuê#VNPT#KHNT86-KHNT60
KHNT49-Nhà nghỉ dưỡng 378 BCA,12.29445132,109.2126144,12.25676,109.1976,FO thuê#VNPT#KHNT49-KHNT1N
KHNT2K-CATP Nha trang cũ,12.23675,109.19695,12.24647,109.1894,FO thuê#VNPT#KHNT2K-KHNT83
KHNT6N-CATP Nha trang cũ,12.24037001,109.192334,12.24647,109.1894,FO thuê#VNPT#KHNT6N-KHNT83
KHNT6Q-Nha Trang,12.23888929,109.1955664,12.24928,109.1925,FO thuê#VNPT#KHNT6Q-KHNT4Z
KHNT4T-CATP Nha trang cũ,12.23620801,109.196419,12.24647,109.1894,FO thuê#VNPT#KHNT4T-KHNT83
KHCL22-Suối Hiệp,12.1910055,109.0657518,12.22102,109.0838,FO thuê#VNPT#KHCL22-KHDK06
KHCL10-Cảng HKQT Cam Ranh,12.04389,109.19883,11.99821,109.2188,FO thuê#VNPT#KHCL10-KHCR10
KHCR76-Cam Phước Đông,11.93832746,109.0835991,11.94161,109.1131,FO thuê#VNPT#KHCR76-KHCR47
KHCL54-Cam Phước Đông,11.95549001,109.07917,11.94161,109.1131,FO thuê#VNPT#KHCL54-KHCR47
KHCR01-Cam Linh,11.91363801,109.137019,11.90677,109.1464,FO thuê#VNPT#KHCR01-KHCR18
KHNT7N-NTG Nha Trang cũ,12.27667,109.192912,12.27693,109.1884,FO thuê#CMC#KHNT7N-KHNT79
KHNT7Q-PC08 (CSGT đường thủy),12.210391,109.213307,12.1976,109.2157,FO thuê#CMC#KHNT7Q-KHNT42
KHNT7P-PC08 csc,12.250794,109.184882,12.24904,109.1841,FO thuê#CMC#KHNT7P-KHNT05
KHCR56-Cảng HKQT Cam Ranh,12.00719331,109.2158522,11.99821,109.2188,FO thuê#CMC#KHCR56-KHCR10
KHDK37-Diên Lâm,12.30831901,108.997223,12.26904,109.0334,FO thuê#CMC#KHDK37-KHDK25
KHNT1E-PC08 csc,12.25410001,109.1721001,12.24904,109.1841,FO thuê#CMC#KHNT1E-KHNT05
Diên Khánh-Nhà tạm giam Diên Khánh,12.2563,109.0941,12.24635,109.0729,FO thuê#CMC#KHDKMA01-KHDK13
KHDK12-Diên Lâm,12.209992,109.042219,12.26904,109.0334,FO thuê#CMC#KHDK12-KHDK25
KHNT1R-CATP Nha trang cũ,12.23172001,109.1959501,12.24647,109.1894,FO thuê#CMC#KHNT1R-KHNT83
KHNT56-PC07,12.2193301,109.1953001,12.2391,109.1866,FO thuê#CMC#KHNT56-KHNT90
KHNT26-PA06 cs2,12.22520174,109.1833831,12.23647,109.1846,FO thuê#CMC#KHNT26-KHNT55
KHNT62-PK02 cs1,12.26788503,109.1721217,12.27875,109.1889,FO thuê#CMC#KHNT62-KHNT94
Diên Khánh-Diên Điền,12.2563,109.0941,12.27603,109.1203,FO thuê#CMC#KHDKMA01-KHDK08
KHNT07-Bắc Nha Trang,12.30220011,109.1703001,12.28234,109.1981,FO thuê#CMC#KHNT07-KHNT88
KHCL35-Cam Lâm,12.07766301,109.192146,12.07444,109.1681,FO thuê#CMC#KHCL35-KHCLMA01
KHNH52-Đông Ninh Hòa,12.57941,109.22298,12.55549,109.2176,FO thuê#CMC#KHNH52-KHNH32
KHNT59-Nam Nha Trang,12.2108712,109.1887008,12.2116,109.1942,FO thuê#CMC#KHNT59-KHNT72
KHNT56-PC02,12.2193301,109.1953001,12.21899,109.2043,FO thuê#CMC#KHNT56-KHNT4D
KHNT07-Trung đoàn CSCĐ-E23,12.30220011,109.1703001,12.28833,109.1638,FO thuê#CMC#KHNT07-KHNT78
KHNT32-PC08 (CSGT đường thủy),12.20906401,109.201835,12.1976,109.2157,FO thuê#CMC#KHNT32-KHNT42
KHCR49-Cam Phước Đông,11.91870901,109.145014,11.94161,109.1131,FO thuê#CMC#KHCR49-KHCR47
KHCR14-Cam An,11.90960356,109.1272345,11.96294,109.095,FO thuê#CMC#KHCR14-KHCR27
KHCR50-Cam Ranh,11.9188041,109.1602275,11.92552,109.1637,FO thuê#CMC#KHCR50-KHCR52
PC11a-KHNT24,12.1757,109.1737,12.2522001,109.1937001,FO DT#MBF#KHNTMA01-KHNT24
Cam Lâm-KHNT24,12.07444,109.1681,12.2522001,109.1937001,FO DT#MBF#KHCLMA01-KHNT24
Tây Ninh Hòa-Vạn Ninh,12.54083,109.0075,12.69077,109.2209,FO DT#MBF#KHNH06-KHVN04
Vạn Ninh-KHVN23,12.69077,109.2209,12.64482,109.19394,FO DT#MBF#KHVN04-KHVN23
Ninh Hòa-KHNT24,12.50973,109.1375,12.2522001,109.1937001,FO DT#MBF#KHNH54-KHNT24
Tây Ninh Hòa-Ninh Hòa,12.54083,109.0075,12.50973,109.1375,FO DT#MBF#KHNH06-KHNH54
Ninh Hòa-KHNT24,12.50973,109.1375,12.2522001,109.1937001,FO DT#MBF#KHNH54-KHNT24
Diên Lâm-PC11a,12.26904,109.0334,12.1757,109.1737,FO DT#MBF#KHDK25-KHNTMA01
Cam Ranh-Bắc Cam Ranh,11.92552,109.1637,11.9756,109.1961,FO DT#MBF#KHCR52-KHCR02
Bắc Cam Ranh-Cam Lâm,11.9756,109.1961,12.07444,109.1681,FO DT#MBF#KHCR02-KHCLMA01
Tây Ninh Hòa-KHNH14,12.54083,109.0075,12.45989,109.08108,FO DT#MBF#KHNH06-KHNH14
Hòa Thắng-Ninh Hòa,12.48016,109.1325,12.50973,109.1375,FO DT#MBF#KHNH10-KHNH54
Tây Ninh Hòa-KHNH09,12.54083,109.0075,12.50179,109.07819,FO DT#MBF#KHNH06-KHNH09
Ninh Hòa-KHNH04,12.50973,109.1375,12.42114,109.14842,FO DT#MBF#KHNH54-KHNH04
PK02 cs2-KHNT24,12.33893,109.1952,12.2522001,109.1937001,FO DT#MBF#KHNT13-KHNT24
Tây Ninh Hòa-KHNH44,12.54083,109.0075,12.52466,109.10231,FO DT#MBF#KHNH06-KHNH44
Tân Định-Ninh Hòa,12.48945,109.1137,12.50973,109.1375,FO DT#MBF#KHNH12-KHNH54
Vạn Ninh-KHVN41,12.69077,109.2209,12.73268,109.27022,FO DT#MBF#KHVN04-KHVN41
Tu Bông-Đại Lãnh,12.77881,109.3127,12.80321,109.3338,FO DT#MBF#KHVN03-KHVN55
Đại Lãnh-KHVN23,12.80321,109.3338,12.64482,109.19394,FO DT#MBF#KHVN55-KHVN23
Vạn Ninh-KHVN29,12.69077,109.2209,12.69361,109.22722,FO DT#MBF#KHVN04-KHVN29
Đông Ninh Hòa-KHNH02,12.55549,109.2176,12.54233,109.22581,FO DT#MBF#KHNH32-KHNH02
Trạm CSGT Ninh An cũ-KHNH19,12.53169,109.1604,12.5036001,109.1399001,FO DT#MBF#KHNH20-KHNH19
PC11a-KHNT24,12.1757,109.1737,12.2522001,109.1937001,FO DT#MBF#KHNTMA01-KHNT24
Cam Ranh-Bắc Cam Ranh,11.92552,109.1637,11.9756,109.1961,FO DT#MBF#KHCR52-KHCR02
Bắc Cam Ranh-Cam Lâm,11.9756,109.1961,12.07444,109.1681,FO DT#MBF#KHCR02-KHCLMA01
Diên Khánh-Diên Lâm,12.2563,109.0941,12.26904,109.0334,FO DT#MBF#KHDKMA01-KHDK25
Diên Khánh-Tây Ninh Hòa,12.2563,109.0941,12.54083,109.0075,FO DT#MBF#KHDKMA01-KHNH06
KHVN13-Ninh Hòa,12.63042,109.18631,12.50973,109.1375,FO DT#MBF#KHVN13-KHNH54
Diên Khánh-Tây Ninh Hòa,12.2563,109.0941,12.54083,109.0075,FO DT#MBF#KHDKMA01-KHNH06
KHCL47-Cam Ranh,12.06328,109.1601,11.92552,109.1637,FO DT#MBF#KHCL47-KHCR52
KHNH14-Hòa Thắng,12.45989,109.08108,12.48016,109.1325,FO DT#MBF#KHNH14-KHNH10
KHNH09-Ninh Hòa,12.50179,109.07819,12.50973,109.1375,FO DT#MBF#KHNH09-KHNH54
KHNH04-PK02 cs2,12.42114,109.14842,12.33893,109.1952,FO DT#MBF#KHNH04-KHNT13
KHNH44-Tân Định,12.52466,109.10231,12.48945,109.1137,FO DT#MBF#KHNH44-KHNH12
KHVN41-Tu Bông,12.73268,109.27022,12.77881,109.3127,FO DT#MBF#KHVN41-KHVN03
KHVN13-Đông Ninh Hòa,12.63042,109.18631,12.55549,109.2176,FO DT#MBF#KHVN13-KHNH32
KHNH55-Ninh Hòa,12.48969,109.15228,12.50973,109.1375,FO DT#MBF#KHNH55-KHNH54
KHNH76-Trạm CSGT Ninh An cũ,12.56596,109.17084,12.53169,109.1604,FO DT#MBF#KHNH76-KHNH20
KHNH19-Ninh Hòa,12.5036001,109.1399001,12.50973,109.1375,FO DT#MBF#KHNH19-KHNH54
Diên Khánh-Tây Ninh Hòa,12.2563,109.0941,12.54083,109.0075,FO DT#MBF#KHDKMA01-KHNH06
Diên Khánh-Diên Lâm,12.2563,109.0941,12.26904,109.0334,FO DT#MBF#KHDKMA01-KHDK25
KHCL47-Cam Ranh,12.06328,109.1601,11.92552,109.1637,FO DT#MBF#KHCL47-KHCR52
Diên Khánh-KHDK15,12.2563,109.0941,12.27,109.0894,FO thuê#CMC#KHDKMA01-KHDK15
Diên Khánh-KHNT1M,12.2563,109.0941,12.25462701,109.137053,FO thuê#CMC#KHDKMA01-KHNT1M
Diên Khánh-KHNT62,12.2563,109.0941,12.26788503,109.1721217,FO thuê#CMC#KHDKMA01-KHNT62
Diên Khánh-KHDK26,12.2563,109.0941,12.2673256,109.1072276,FO thuê#CMC#KHDKMA01-KHDK26
Diên Khánh-KHDK20,12.2563,109.0941,12.25731,109.10836,FO thuê#CMC#KHDKMA01-KHDK20
Diên Khánh-KHDK27,12.2563,109.0941,12.26241,109.12155,FO thuê#CMC#KHDKMA01-KHDK27
Diên Khánh-KHDK36,12.2563,109.0941,12.24168101,109.110024,FO thuê#CMC#KHDKMA01-KHDK36
KHDK34-Diên Khánh,12.25603601,109.115589,12.2563,109.0941,FO thuê#VNPT#KHDK34-KHDKMA01
KHDK40-Diên Khánh,12.2536372,109.1036233,12.2563,109.0941,FO thuê#VNPT#KHDK40-KHDKMA01
KHDK01-Diên Khánh,12.25623,109.09795,12.2563,109.0941,FO thuê#VNPT#KHDK01-KHDKMA01
KHCL23-Diên Khánh,12.1537068,109.0672539,12.2563,109.0941,FO thuê#CMC#KHCL23-KHDKMA01
Diên Khánh-KHNT24,12.2563,109.0941,12.2522001,109.1937001,FO DT#MBF#KHDKMA01-KHNT24
Diên Khánh-KHCL47,12.2563,109.0941,12.06328,109.1601,FO DT#MBF#KHDKMA01-KHCL47
Diên Khánh-KHNT24,12.2563,109.0941,12.2522001,109.1937001,FO DT#MBF#KHDKMA01-KHNT24
Diên Khánh-KHDK14,12.2563,109.0941,12.2489,109.1027,FO DT#MBF#KHDKMA01-KHDK14
KHNT24-Diên Khánh,12.2522001,109.1937001,12.2563,109.0941,FO DT#MBF#KHNT24-KHDKMA01
PC08 csc-PA08,12.24904,109.1841,12.24755,109.19,FO DT#MBF#KHNT05-KHNT25
PA08-PA06 cs2,12.24755,109.19,12.23647,109.1846,FO DT#MBF#KHNT25-KHNT55
PA06 cs2-PC07,12.23647,109.1846,12.2391,109.1866,FO DT#MBF#KHNT55-KHNT90
PC07-CATP Nha trang cũ,12.2391,109.1866,12.24647,109.1894,FO DT#MBF#KHNT90-KHNT83
CATP Nha trang cũ-KHNT1R,12.24647,109.1894,12.23172001,109.1959501,FO DT#MBF#KHNT83-KHNT1R
NTG Nha Trang cũ-KHNT53,12.27693,109.1884,12.27243001,109.1982901,FO DT#MBF#KHNT79-KHNT53
NTG Nha Trang cũ-KHNT99,12.27693,109.1884,12.28407201,109.202405,FO DT#MBF#KHNT79-KHNT99
Hòa Thắng-KHNH80,12.48016,109.1325,12.47144,109.10375,FO DT#MBF#KHNH10-KHNH80
Đông Ninh Hòa-KHNH78,12.55549,109.2176,12.549866,109.215416,FO DT#MBF#KHNH32-KHNH78
Tân Định-KHNH01,12.48945,109.1137,12.49437,109.13245,FO DT#MBF#KHNH12-KHNH01
Trạm CSGT Ninh An cũ-KHNH39,12.53169,109.1604,12.53557,109.186567,FO DT#MBF#KHNH20-KHNH39
Tân Định-KHNH82,12.48945,109.1137,12.50405,109.10782,FO DT#MBF#KHNH12-KHNH82
Trạm CSGT Ninh An cũ-KHNH33,12.53169,109.1604,12.55275,109.15134,FO DT#MBF#KHNH20-KHNH33
Trạm CSGT Ninh An cũ-KHNH72,12.53169,109.1604,12.51415,109.15184,FO DT#MBF#KHNH20-KHNH72
Đại Lãnh-KHVN02,12.80321,109.3338,12.81172,109.35932,FO DT#MBF#KHVN55-KHVN02
CATP Nha trang cũ-KHNT1W,12.24647,109.1894,12.242612,109.192609,FO DT#MBF#KHNT83-KHNT1W
Trung tâm Cai nghiện Khánh Bình-KHKV25,12.40598,108.9571,12.38485,108.95519,FO DT#MBF#KHKV08-KHKV25
Cảng HKQT Cam Ranh-KHCR88,11.99821,109.2188,12.02698101,109.217122,FO DT#MBF#KHCR10-KHCR88
PC08 csc-KHNT7M,12.24904,109.1841,12.25024347,109.1729669,FO DT#MBF#KHNT05-KHNT7M
PC08 csc-KHNT24,12.24904,109.1841,12.2522001,109.1937001,FO DT#MBF#KHNT05-KHNT24
Đại Lãnh-KHVN59,12.80321,109.3338,12.82478,109.35603,FO DT#MBF#KHVN55-KHVN59
PC08 (CSGT đường thủy)-Trạm điện 220 KVA_VINPEARL_ĐẤT LIỀN,12.1976,109.2157,12.202787,109.214866,FO DT#MBF#KHNT42-Trạm điện 220 KVA_VINPEARL_ĐẤT LIỀN
KHNT01-PC08 csc,12.2537,109.1954,12.24904,109.1841,FO DT#MBF#KHNT01-KHNT05
KHCR62-Bắc Cam Ranh,11.9939,109.168,11.9756,109.1961,FO DT#MBF#KHCR62-KHCR02
KHNT3F-PC07,12.22086801,109.200234,12.2391,109.1866,FO DT#MBF#KHNT3F-KHNT90
KHNT65-PC11a,12.18150001,109.174,12.1757,109.1737,FO DT#MBF#KHNT65-KHNTMA01
KHNT34-PC11a,12.1786283,109.1838517,12.1757,109.1737,FO DT#MBF#KHNT34-KHNTMA01
